0,1,2,3,4,5
data/images/Dim_1/001.bmp,187,124,196,133,Target
data/images/Dim_1/002.bmp,187,126,196,135,Target
data/images/Dim_1/003.bmp,187,126,196,135,Target
data/images/Dim_1/004.bmp,185,128,194,137,Target
data/images/Dim_1/005.bmp,185,129,194,138,Target
data/images/Dim_1/006.bmp,183,130,192,139,Target
data/images/Dim_1/007.bmp,183,132,192,141,Target
data/images/Dim_1/008.bmp,183,132,192,141,Target
data/images/Dim_1/009.bmp,181,134,190,143,Target
data/images/Dim_1/010.bmp,181,135,190,144,Target
data/images/Dim_1/011.bmp,180,135,189,144,Target
data/images/Dim_1/012.bmp,179,137,188,146,Target
data/images/Dim_1/013.bmp,177,138,186,147,Target
data/images/Dim_1/014.bmp,177,139,186,148,Target
data/images/Dim_1/015.bmp,176,140,185,149,Target
data/images/Dim_1/016.bmp,176,141,185,150,Target
data/images/Dim_1/017.bmp,175,141,184,150,Target
data/images/Dim_1/018.bmp,173,143,182,152,Target
data/images/Dim_1/019.bmp,172,144,181,153,Target
data/images/Dim_1/020.bmp,171,146,180,155,Target
data/images/Dim_1/021.bmp,172,147,181,156,Target
data/images/Dim_1/022.bmp,171,148,180,157,Target
data/images/Dim_1/023.bmp,170,149,179,158,Target
data/images/Dim_1/024.bmp,169,150,178,159,Target
data/images/Dim_1/025.bmp,168,151,177,160,Target
data/images/Dim_1/026.bmp,167,152,176,161,Target
data/images/Dim_1/027.bmp,167,152,176,161,Target
data/images/Dim_1/028.bmp,165,153,174,162,Target
data/images/Dim_1/029.bmp,165,155,174,164,Target
data/images/Dim_1/030.bmp,163,156,172,165,Target
data/images/Dim_1/031.bmp,163,157,172,166,Target
data/images/Dim_1/032.bmp,161,158,170,167,Target
data/images/Dim_1/033.bmp,160,160,169,169,Target
data/images/Dim_1/034.bmp,160,161,169,170,Target
data/images/Dim_1/035.bmp,159,162,168,171,Target
data/images/Dim_1/036.bmp,159,162,168,171,Target
data/images/Dim_1/037.bmp,158,164,167,173,Target
data/images/Dim_1/038.bmp,157,165,166,174,Target
data/images/Dim_1/039.bmp,155,165,164,174,Target
data/images/Dim_1/040.bmp,154,167,163,176,Target
data/images/Dim_1/041.bmp,155,168,164,177,Target
data/images/Dim_1/042.bmp,153,169,162,178,Target
data/images/Dim_1/043.bmp,153,169,162,178,Target
data/images/Dim_1/044.bmp,152,171,161,180,Target
data/images/Dim_1/045.bmp,150,173,159,182,Target
data/images/Dim_1/046.bmp,149,174,158,183,Target
data/images/Dim_1/047.bmp,150,174,159,183,Target
data/images/Dim_1/048.bmp,149,176,158,185,Target
data/images/Dim_1/049.bmp,148,177,157,186,Target
data/images/Dim_1/050.bmp,146,177,155,186,Target
