0,1,2,3,4,5
data/images/106/001.bmp,119,129,125,133,Target
data/images/106/002.bmp,118,128,124,133,Target
data/images/106/003.bmp,117,126,124,132,Target
data/images/106/004.bmp,115,125,122,132,Target
data/images/106/005.bmp,115,124,121,130,Target
data/images/106/006.bmp,113,122,122,130,Target
data/images/106/007.bmp,114,121,120,128,Target
data/images/106/008.bmp,112,121,119,127,Target
data/images/106/009.bmp,111,119,118,124,Target
data/images/106/0010.bmp,111,119,116,124,Target
data/images/106/0011.bmp,110,118,116,123,Target
data/images/106/0012.bmp,110,116,114,122,Target
data/images/106/0013.bmp,108,116,114,120,Target
data/images/106/0014.bmp,108,114,114,120,Target
data/images/106/0015.bmp,107,113,113,119,Target
data/images/106/0016.bmp,105,112,111,118,Target
data/images/106/0017.bmp,104,111,110,117,Target
data/images/106/0018.bmp,104,110,111,116,Target
data/images/106/0019.bmp,104,109,109,115,Target
data/images/106/0020.bmp,103,110,109,115,Target
data/images/106/0021.bmp,101,108,106,113,Target
data/images/106/0022.bmp,101,107,106,112,Target
data/images/106/0023.bmp,99,104,105,110,Target
data/images/106/0024.bmp,99,105,106,110,Target
data/images/106/0025.bmp,97,103,103,109,Target
data/images/106/0026.bmp,97,101,102,107,Target
data/images/106/0027.bmp,96,101,102,107,Target
data/images/106/0028.bmp,95,100,101,106,Target
data/images/106/0029.bmp,96,100,101,105,Target
data/images/106/0030.bmp,94,99,100,105,Target
data/images/106/0031.bmp,93,96,100,101,Target
data/images/106/0032.bmp,93,95,99,101,Target
data/images/106/0033.bmp,91,94,97,100,Target
data/images/106/0034.bmp,89,93,96,99,Target
data/images/106/0035.bmp,90,93,96,99,Target
data/images/106/0036.bmp,88,91,93,98,Target
data/images/106/0037.bmp,87,91,94,97,Target
data/images/106/0038.bmp,86,88,93,94,Target
data/images/106/0039.bmp,85,88,92,94,Target
data/images/106/0040.bmp,84,87,90,93,Target
data/images/106/0041.bmp,83,84,91,91,Target
data/images/106/0042.bmp,82,85,89,91,Target
data/images/106/0043.bmp,81,83,88,90,Target
data/images/106/0044.bmp,81,82,88,89,Target
data/images/106/0045.bmp,80,82,87,88,Target
data/images/106/0046.bmp,79,81,85,86,Target
data/images/106/0047.bmp,78,79,85,86,Target
data/images/106/0048.bmp,76,78,83,85,Target
data/images/106/0049.bmp,75,77,84,84,Target
data/images/106/0050.bmp,75,76,82,82,Target
data/images/106/0051.bmp,73,75,82,82,Target
data/images/106/0052.bmp,72,74,80,81,Target
data/images/106/0053.bmp,73,72,79,77,Target
data/images/106/0054.bmp,73,71,79,78,Target
data/images/106/0055.bmp,70,71,77,78,Target
data/images/106/0056.bmp,71,70,78,77,Target
data/images/106/0057.bmp,70,69,77,76,Target
data/images/106/0058.bmp,68,66,76,73,Target
data/images/106/0059.bmp,69,66,76,74,Target
data/images/106/0060.bmp,66,66,73,73,Target
data/images/106/0061.bmp,66,65,73,70,Target
data/images/106/0062.bmp,65,64,70,70,Target
data/images/106/0063.bmp,65,63,72,69,Target
data/images/106/0064.bmp,64,61,70,68,Target
data/images/106/0065.bmp,62,61,70,67,Target
data/images/106/0066.bmp,61,58,68,65,Target
data/images/106/0067.bmp,60,58,67,66,Target
data/images/106/0068.bmp,60,58,66,65,Target
data/images/106/0069.bmp,58,56,66,63,Target
data/images/106/0070.bmp,57,54,64,61,Target
data/images/106/0071.bmp,57,54,64,61,Target
data/images/106/0072.bmp,56,53,63,60,Target
data/images/106/0073.bmp,54,52,62,58,Target
data/images/106/0074.bmp,53,51,62,59,Target
data/images/106/0075.bmp,53,48,61,58,Target
data/images/106/0076.bmp,52,49,59,55,Target
data/images/106/0077.bmp,50,46,59,55,Target
data/images/106/0078.bmp,49,46,57,54,Target
data/images/106/0079.bmp,49,45,57,52,Target
data/images/106/0080.bmp,50,43,56,50,Target
data/images/106/0081.bmp,48,43,55,49,Target
data/images/106/0082.bmp,46,42,54,50,Target
data/images/106/0083.bmp,46,41,52,48,Target
data/images/106/0084.bmp,46,41,52,47,Target
data/images/106/0085.bmp,44,39,52,46,Target
data/images/106/0086.bmp,43,37,50,43,Target
data/images/106/0087.bmp,44,37,51,44,Target
data/images/106/0088.bmp,41,35,48,41,Target
data/images/106/0089.bmp,40,36,48,42,Target
data/images/106/0090.bmp,40,34,46,40,Target
data/images/106/0091.bmp,39,33,45,39,Target
data/images/106/0092.bmp,37,31,44,37,Target
data/images/106/0093.bmp,37,33,43,37,Target
data/images/106/0094.bmp,36,31,44,37,Target
data/images/106/0095.bmp,35,28,43,36,Target
data/images/106/0096.bmp,34,28,42,36,Target
data/images/106/0097.bmp,33,27,40,33,Target
data/images/106/0098.bmp,32,28,38,33,Target
data/images/106/0099.bmp,31,25,37,31,Target
data/images/106/00100.bmp,32,24,36,29,Target
