101 1  16.650000  3095.233740	7198.560572	 128.233740	128.560572	 9.062015e-012
101 2  17.150000  3093.972515	7198.354258	 126.972515	128.354258	 9.048305e-012
101 3  17.650000  3092.495676	7198.283171	 125.495676	128.283171	 9.072080e-012
101 4  18.150000  3091.110751	7198.082901	 124.110751	128.082901	 9.042706e-012
101 5  18.650000  3089.663254	7197.800549	 122.663254	127.800549	 9.067351e-012
101 6  19.150000  3087.975094	7197.520916	 120.975094	127.520916	 9.066368e-012
101 7  19.650000  3086.830641	7197.129110	 119.830641	127.129110	 9.067478e-012
101 8  20.150000  3085.267065	7196.752349	 118.267065	126.752349	 9.057877e-012
101 9  20.650000  3083.804105	7196.494136	 116.804105	126.494136	 9.023394e-012
101 10  21.150000  3083.144989	7196.675418	 116.144989	126.675418	 9.029336e-012
101 11  21.650000  3081.339730	7196.395927	 114.339730	126.395927	 9.017680e-012
101 12  22.150000  3080.100626	7196.176824	 113.100626	126.176824	 9.022140e-012
101 13  22.650000  3078.882419	7195.778560	 111.882419	125.778560	 9.012510e-012
101 14  23.150000  3077.352027	7195.867415	 110.352027	125.867415	 9.015811e-012
101 15  23.650000  3075.919344	7195.107682	 108.919344	125.107682	 9.039911e-012
101 16  24.150000  3074.693622	7194.952139	 107.693622	124.952139	 9.042118e-012
101 17  24.650000  3073.113685	7194.924562	 106.113685	124.924562	 9.038569e-012
101 18  25.150000  3072.069287	7194.800329	 105.069287	124.800329	 9.029113e-012
101 19  25.650000  3070.465937	7194.432252	 103.465937	124.432252	 9.015643e-012
101 20  26.150000  3069.345281	7194.167176	 102.345281	124.167176	 9.010066e-012
101 21  26.650000  3068.020817	7193.895570	 101.020817	123.895570	 8.984467e-012
101 22  27.150000  3066.387843	7193.576267	 99.387843	123.576267	 8.995388e-012
101 23  27.650000  3065.070942	7193.243952	 98.070942	123.243952	 8.981895e-012
101 24  28.150000  3063.947824	7192.856199	 96.947824	122.856199	 8.994767e-012
101 25  28.650000  3062.468196	7192.806173	 95.468196	122.806173	 8.990953e-012
101 26  29.150000  3061.096119	7192.388342	 94.096119	122.388342	 8.996775e-012
101 27  29.650000  3059.740966	7192.494060	 92.740966	122.494060	 8.992294e-012
101 28  30.150000  3058.568393	7191.851142	 91.568393	121.851142	 8.988909e-012
101 29  30.650000  3056.803619	7191.838280	 89.803619	121.838280	 8.978687e-012
101 30  31.150000  3055.717234	7191.244875	 88.717234	121.244875	 8.966313e-012
101 31  31.650000  3054.609391	7191.310760	 87.609391	121.310760	 8.987785e-012
101 32  32.150000  3053.131933	7190.747787	 86.131933	120.747787	 8.959961e-012
101 33  32.650000  3051.861269	7190.503764	 84.861269	120.503764	 8.973002e-012
