0,1,2,3,4,5
data/images/Data19/1.bmp,128,126,133,131,Target
data/images/Data19/2.bmp,124,124,131,129,Target
data/images/Data19/3.bmp,125,125,131,129,Target
data/images/Data19/4.bmp,124,123,129,129,Target
data/images/Data19/5.bmp,123,122,129,127,Target
data/images/Data19/6.bmp,123,121,128,126,Target
data/images/Data19/7.bmp,122,121,127,125,Target
data/images/Data19/8.bmp,122,119,128,124,Target
data/images/Data19/9.bmp,121,118,127,123,Target
data/images/Data19/10.bmp,122,118,126,122,Target
data/images/Data19/11.bmp,120,117,125,122,Target
data/images/Data19/12.bmp,119,117,123,121,Target
data/images/Data19/13.bmp,119,114,124,119,Target
data/images/Data19/14.bmp,119,113,124,119,Target
data/images/Data19/15.bmp,119,112,123,116,Target
data/images/Data19/16.bmp,117,112,121,117,Target
data/images/Data19/17.bmp,116,111,121,115,Target
data/images/Data19/18.bmp,115,109,121,115,Target
data/images/Data19/19.bmp,115,107,121,113,Target
data/images/Data19/20.bmp,114,107,119,112,Target
data/images/Data19/21.bmp,113,107,119,111,Target
data/images/Data19/22.bmp,112,106,118,111,Target
data/images/Data19/23.bmp,112,107,116,111,Target
data/images/Data19/24.bmp,110,105,116,109,Target
data/images/Data19/25.bmp,112,102,117,107,Target
data/images/Data19/26.bmp,110,103,115,107,Target
data/images/Data19/27.bmp,109,101,114,106,Target
data/images/Data19/28.bmp,109,100,114,105,Target
data/images/Data19/29.bmp,109,100,114,105,Target
data/images/Data19/30.bmp,109,99,113,103,Target
data/images/Data19/31.bmp,107,97,113,103,Target
data/images/Data19/32.bmp,106,96,111,102,Target
data/images/Data19/33.bmp,106,95,111,100,Target
data/images/Data19/34.bmp,105,94,111,99,Target
data/images/Data19/35.bmp,104,93,109,98,Target
data/images/Data19/36.bmp,104,93,108,97,Target
data/images/Data19/37.bmp,103,91,109,96,Target
data/images/Data19/38.bmp,102,92,107,97,Target
data/images/Data19/39.bmp,102,88,109,95,Target
data/images/Data19/40.bmp,101,90,105,95,Target
data/images/Data19/41.bmp,101,88,107,92,Target
data/images/Data19/42.bmp,100,88,106,93,Target
data/images/Data19/43.bmp,99,87,104,92,Target
data/images/Data19/44.bmp,98,85,103,91,Target
