101 1  16.650000  6055.132817	4223.375218	 129.132817	128.375218	 1.128018e-009
101 2  17.150000  6053.967421	4221.874073	 127.967421	126.874073	 1.130486e-009
101 3  17.650000  6053.507032	4221.054148	 127.507032	126.054148	 1.130017e-009
101 4  18.150000  6052.745282	4220.024029	 126.745282	125.024029	 1.130455e-009
101 5  18.650000  6052.135063	4219.111187	 126.135063	124.111187	 1.129485e-009
101 6  19.150000  6051.349497	4218.143707	 125.349497	123.143707	 1.129125e-009
101 7  19.650000  6050.911028	4217.360039	 124.911028	122.360039	 1.131491e-009
101 8  20.150000  6050.428812	4216.252519	 124.428812	121.252519	 1.130204e-009
101 9  20.650000  6049.785359	4215.266299	 123.785359	120.266299	 1.128903e-009
101 10  21.150000  6049.074496	4214.300248	 123.074496	119.300248	 1.128100e-009
101 11  21.650000  6048.324563	4213.473076	 122.324563	118.473076	 1.130712e-009
101 12  22.150000  6047.899247	4212.631322	 121.899247	117.631322	 1.129006e-009
101 13  22.650000  6047.033182	4211.596069	 121.033182	116.596069	 1.129117e-009
101 14  23.150000  6046.402307	4210.813072	 120.402307	115.813072	 1.127777e-009
101 15  23.650000  6046.052780	4209.759714	 120.052780	114.759714	 1.128705e-009
101 16  24.150000  6044.998419	4208.767594	 118.998419	113.767594	 1.128139e-009
101 17  24.650000  6044.821897	4207.845405	 118.821897	112.845405	 1.129691e-009
101 18  25.150000  6043.667427	4206.737778	 117.667427	111.737778	 1.129594e-009
101 19  25.650000  6043.122231	4205.820546	 117.122231	110.820546	 1.128907e-009
101 20  26.150000  6042.933906	4204.927826	 116.933906	109.927826	 1.129531e-009
101 21  26.650000  6041.768221	4203.955225	 115.768221	108.955225	 1.128791e-009
101 22  27.150000  6041.395288	4203.048664	 115.395288	108.048664	 1.127981e-009
101 23  27.650000  6040.701180	4202.277080	 114.701180	107.277080	 1.128627e-009
101 24  28.150000  6039.990497	4201.050607	 113.990497	106.050607	 1.128986e-009
101 25  28.650000  6039.353757	4199.891050	 113.353757	104.891050	 1.126782e-009
101 26  29.150000  6038.691558	4199.514028	 112.691558	104.514028	 1.126977e-009
101 27  29.650000  6037.763755	4198.518963	 111.763755	103.518963	 1.126859e-009
101 28  30.150000  6037.515153	4197.305428	 111.515153	102.305428	 1.127749e-009
101 29  30.650000  6036.530881	4196.619504	 110.530881	101.619504	 1.128680e-009
101 30  31.150000  6036.381013	4195.597334	 110.381013	100.597334	 1.126792e-009
101 31  31.650000  6035.323566	4194.523437	 109.323566	99.523437	 1.128705e-009
101 32  32.150000  6034.958427	4193.550030	 108.958427	98.550030	 1.127450e-009
101 33  32.650000  6034.408431	4192.770142	 108.408431	97.770142	 1.127484e-009
101 34  33.150000  6033.515582	4191.751671	 107.515582	96.751671	 1.128888e-009
101 35  33.650000  6032.932285	4190.566858	 106.932285	95.566858	 1.130415e-009
101 36  34.150000  6031.964139	4189.657150	 105.964139	94.657150	 1.128344e-009
101 37  34.650000  6031.814496	4188.848796	 105.814496	93.848796	 1.128699e-009
101 38  35.150000  6030.796000	4188.151330	 104.796000	93.151330	 1.127837e-009
101 39  35.650000  6030.419917	4186.989364	 104.419917	91.989364	 1.127252e-009
101 40  36.150000  6029.567299	4186.058864	 103.567299	91.058864	 1.128685e-009
101 41  36.650000  6029.074947	4185.365995	 103.074947	90.365995	 1.127088e-009
101 42  37.150000  6028.338873	4184.255490	 102.338873	89.255490	 1.127340e-009
101 43  37.650000  6027.627998	4183.579876	 101.627998	88.579876	 1.127719e-009
101 44  38.150000  6026.979508	4182.503978	 100.979508	87.503978	 1.127028e-009
101 45  38.650000  6026.264316	4181.478858	 100.264316	86.478858	 1.126541e-009
101 46  39.150000  6025.596297	4180.584203	 99.596297	85.584203	 1.129811e-009
101 47  39.650000  6024.567275	4179.570797	 98.567275	84.570797	 1.127419e-009
101 48  40.150000  6024.144714	4178.799167	 98.144714	83.799167	 1.127130e-009
101 49  40.650000  6023.795526	4177.976066	 97.795526	82.976066	 1.126391e-009
101 50  41.150000  6022.846443	4176.691269	 96.846443	81.691269	 1.126654e-009
101 51  41.650000  6022.141217	4175.844860	 96.141217	80.844860	 1.126369e-009
101 52  42.150000  6021.472824	4174.911994	 95.472824	79.911994	 1.126571e-009
101 53  42.650000  6020.303788	4174.005245	 94.303788	79.005245	 1.124697e-009
101 54  43.150000  6020.174974	4173.088840	 94.174974	78.088840	 1.126309e-009
101 55  43.650000  6019.489430	4172.360703	 93.489430	77.360703	 1.124796e-009
101 56  44.150000  6018.761771	4171.224977	 92.761771	76.224977	 1.126065e-009
101 57  44.650000  6017.950574	4170.464533	 91.950574	75.464533	 1.126815e-009
101 58  45.150000  6017.613921	4169.274328	 91.613921	74.274328	 1.125001e-009
101 59  45.650000  6016.811616	4168.416857	 90.811616	73.416857	 1.125986e-009
101 60  46.150000  6016.107708	4167.372577	 90.107708	72.372577	 1.125750e-009
101 61  46.650000  6015.395926	4166.536578	 89.395926	71.536578	 1.125556e-009
101 62  47.150000  6014.785537	4165.717953	 88.785537	70.717953	 1.125471e-009
101 63  47.650000  6014.084760	4164.899361	 88.084760	69.899361	 1.125603e-009
101 64  48.150000  6013.486191	4164.009831	 87.486191	69.009831	 1.125061e-009
101 65  48.650000  6012.660074	4163.367565	 86.660074	68.367565	 1.125746e-009
101 66  49.150000  6012.083894	4162.187850	 86.083894	67.187850	 1.126275e-009
101 67  49.650000  6011.440166	4161.276468	 85.440166	66.276468	 1.125367e-009
101 68  50.150000  6010.814141	4160.342871	 84.814141	65.342871	 1.124635e-009
101 69  50.650000  6009.856256	4159.682847	 83.856256	64.682847	 1.124882e-009
101 70  51.150000  6009.416054	4158.649461	 83.416054	63.649461	 1.124076e-009
101 71  51.650000  6008.667421	4157.697869	 128.667421	128.697869	 1.151782e-009
101 72  52.150000  6007.919654	4156.731634	 127.919654	127.731634	 1.155267e-009
101 73  52.650000  6007.263472	4155.698044	 127.263472	126.698044	 1.153339e-009
101 74  53.150000  6006.499754	4154.908104	 126.499754	125.908104	 1.152562e-009
101 75  53.650000  6005.784477	4154.118584	 125.784477	125.118584	 1.153960e-009
101 76  54.150000  6005.351526	4152.883030	 125.351526	123.883030	 1.155404e-009
101 77  54.650000  6004.597462	4151.952637	 124.597462	122.952637	 1.154826e-009
101 78  55.150000  6003.643690	4151.310921	 123.643690	122.310921	 1.155431e-009
101 79  55.650000  6003.064309	4150.437951	 123.064309	121.437951	 1.156953e-009
101 80  56.150000  6002.471933	4149.399079	 122.471933	120.399079	 1.157265e-009
101 81  56.650000  6001.725300	4148.563825	 121.725300	119.563825	 1.156947e-009
101 82  57.150000  6000.768054	4147.798144	 120.768054	118.798144	 1.159553e-009
101 83  57.650000  6000.437445	4146.766142	 120.437445	117.766142	 1.156375e-009
101 84  58.150000  5999.817252	4145.945957	 119.817252	116.945957	 1.158386e-009
101 85  58.650000  5998.944562	4144.820006	 118.944562	115.820006	 1.158299e-009
101 86  59.150000  5998.576907	4144.056476	 118.576907	115.056476	 1.157557e-009
101 87  59.650000  5997.589358	4143.100742	 117.589358	114.100742	 1.156174e-009
101 88  60.150000  5996.686196	4142.460612	 116.686196	113.460612	 1.156633e-009
101 89  60.650000  5996.525988	4141.174944	 116.525988	112.174944	 1.156947e-009
101 90  61.150000  5995.730544	4140.478862	 115.730544	111.478862	 1.159295e-009
101 91  61.650000  5994.881866	4139.662871	 114.881866	110.662871	 1.161859e-009
101 92  62.150000  5994.061044	4138.573515	 114.061044	109.573515	 1.160325e-009
101 93  62.650000  5993.550553	4137.740501	 113.550553	108.740501	 1.158395e-009
101 94  63.150000  5992.722008	4137.047673	 112.722008	108.047673	 1.161328e-009
101 95  63.650000  5991.943554	4136.003541	 111.943554	107.003541	 1.160464e-009
101 96  64.150000  5991.152258	4135.084848	 111.152258	106.084848	 1.162969e-009
101 97  64.650000  5990.443488	4134.351334	 110.443488	105.351334	 1.161646e-009
101 98  65.150000  5989.849630	4133.357248	 109.849630	104.357248	 1.162067e-009
101 99  65.650000  5989.135577	4132.390960	 109.135577	103.390960	 1.161842e-009
101 100  66.150000  5988.195165	4131.459652	 108.195165	102.459652	 1.161577e-009
101 101  66.650000  5987.921740	4130.474158	 107.921740	101.474158	 1.161403e-009
