0,1,2,3,4,5
data/images/Misc_33/001.bmp,115,135,122,142,Target
data/images/Misc_33/002.bmp,116,136,123,143,Target
data/images/Misc_33/003.bmp,117,135,124,142,Target
data/images/Misc_33/004.bmp,118,134,125,141,Target
data/images/Misc_33/005.bmp,119,132,126,139,Target
data/images/Misc_33/006.bmp,121,132,128,139,Target
data/images/Misc_33/007.bmp,122,131,129,138,Target
data/images/Misc_33/008.bmp,124,130,131,137,Target
data/images/Misc_33/009.bmp,124,130,131,137,Target
data/images/Misc_33/010.bmp,125,129,132,136,Target
data/images/Misc_33/011.bmp,126,128,133,135,Target
data/images/Misc_33/012.bmp,127,127,134,134,Target
data/images/Misc_33/013.bmp,129,126,136,133,Target
data/images/Misc_33/014.bmp,129,125,136,132,Target
data/images/Misc_33/015.bmp,131,124,138,131,Target
data/images/Misc_33/016.bmp,131,124,138,131,Target
data/images/Misc_33/017.bmp,133,123,140,130,Target
data/images/Misc_33/018.bmp,134,122,141,129,Target
data/images/Misc_33/019.bmp,134,120,141,127,Target
data/images/Misc_33/020.bmp,136,119,143,126,Target
data/images/Misc_33/021.bmp,137,119,144,126,Target
data/images/Misc_33/022.bmp,139,118,146,125,Target
data/images/Misc_33/023.bmp,139,117,146,124,Target
data/images/Misc_33/024.bmp,140,117,147,124,Target
data/images/Misc_33/025.bmp,142,116,149,123,Target
data/images/Misc_33/026.bmp,143,114,150,121,Target
data/images/Misc_33/027.bmp,144,114,151,121,Target
data/images/Misc_33/028.bmp,144,114,151,121,Target
data/images/Misc_33/029.bmp,145,112,152,119,Target
data/images/Misc_33/030.bmp,147,112,154,119,Target
data/images/Misc_33/031.bmp,147,111,154,118,Target
data/images/Misc_33/032.bmp,148,109,155,116,Target
data/images/Misc_33/033.bmp,150,109,157,116,Target
data/images/Misc_33/034.bmp,151,108,158,115,Target
data/images/Misc_33/035.bmp,153,107,160,114,Target
data/images/Misc_33/036.bmp,153,107,160,114,Target
data/images/Misc_33/037.bmp,154,105,161,112,Target
data/images/Misc_33/038.bmp,155,104,162,111,Target
data/images/Misc_33/039.bmp,157,103,164,110,Target
data/images/Misc_33/040.bmp,158,103,165,110,Target
data/images/Misc_33/041.bmp,159,103,166,110,Target
data/images/Misc_33/042.bmp,159,102,166,109,Target
data/images/Misc_33/043.bmp,160,100,167,107,Target
data/images/Misc_33/044.bmp,161,99,168,106,Target
data/images/Misc_33/045.bmp,163,99,170,106,Target
data/images/Misc_33/046.bmp,164,97,171,104,Target
data/images/Misc_33/047.bmp,165,97,172,104,Target
data/images/Misc_33/048.bmp,166,96,173,103,Target
data/images/Misc_33/049.bmp,167,95,174,102,Target
data/images/Misc_33/050.bmp,168,94,175,101,Target
