101 1  16.650000  9241.024845	4277.517381	 128.024845	128.517381	 4.389820e-010
101 2  17.150000  9240.815538	4276.136581	 127.815538	127.136581	 4.389598e-010
101 3  17.650000  9240.097319	4275.316592	 127.097319	126.316592	 4.370534e-010
101 4  18.150000  9239.754574	4273.415393	 126.754574	124.415393	 4.376335e-010
101 5  18.650000  9238.756093	4272.029643	 125.756093	123.029643	 4.393793e-010
101 6  19.150000  9237.998488	4270.709370	 124.998488	121.709370	 4.409160e-010
101 7  19.650000  9237.863564	4269.026736	 124.863564	120.026736	 4.402798e-010
101 8  20.150000  9237.117641	4267.052611	 124.117641	118.052611	 4.406215e-010
101 9  20.650000  9236.561956	4266.572007	 123.561956	117.572007	 4.406389e-010
101 10  21.150000  9236.076666	4265.063325	 123.076666	116.063325	 4.396732e-010
101 11  21.650000  9235.129378	4263.216954	 122.129378	114.216954	 4.403528e-010
101 12  22.150000  9234.703988	4261.763665	 121.703988	112.763665	 4.412164e-010
101 13  22.650000  9234.441077	4260.630220	 121.441077	111.630220	 4.403755e-010
101 14  23.150000  9233.536855	4259.312869	 120.536855	110.312869	 4.406587e-010
101 15  23.650000  9233.029409	4257.768103	 120.029409	108.768103	 4.421240e-010
101 16  24.150000  9232.646556	4256.270777	 119.646556	107.270777	 4.408678e-010
101 17  24.650000  9231.714691	4254.699125	 118.714691	105.699125	 4.419556e-010
101 18  25.150000  9231.023193	4253.327667	 118.023193	104.327667	 4.423816e-010
101 19  25.650000  9230.516461	4252.455799	 117.516461	103.455799	 4.428664e-010
101 20  26.150000  9230.100803	4250.426075	 117.100803	101.426075	 4.426313e-010
101 21  26.650000  9228.918077	4249.360167	 115.918077	100.360167	 4.421790e-010
101 22  27.150000  9228.631576	4248.219151	 115.631576	99.219151	 4.428100e-010
101 23  27.650000  9228.296642	4246.384857	 115.296642	97.384857	 4.443416e-010
101 24  28.150000  9227.417803	4245.171759	 114.417803	96.171759	 4.452498e-010
101 25  28.650000  9227.065301	4243.673242	 114.065301	94.673242	 4.438069e-010
101 26  29.150000  9226.289790	4242.252031	 113.289790	93.252031	 4.460487e-010
101 27  29.650000  9225.572149	4241.106509	 112.572149	92.106509	 4.448187e-010
101 28  30.150000  9224.960327	4239.311011	 111.960327	90.311011	 4.444334e-010
101 29  30.650000  9224.165921	4237.951111	 111.165921	88.951111	 4.446171e-010
101 30  31.150000  9223.360570	4236.586689	 110.360570	87.586689	 4.460891e-010
101 31  31.650000  9223.017377	4235.112118	 110.017377	86.112118	 4.466757e-010
101 32  32.150000  9222.750145	4233.769138	 109.750145	84.769138	 4.458127e-010
101 33  32.650000  9222.300491	4232.204103	 109.300491	83.204103	 4.467313e-010
101 34  33.150000  9221.007228	4231.199039	 108.007228	82.199039	 4.456978e-010
101 35  33.650000  9220.750089	4229.472752	 107.750089	80.472752	 4.485483e-010
101 36  34.150000  9219.883639	4227.828929	 106.883639	78.828929	 4.472306e-010
101 37  34.650000  9219.142550	4227.132873	 106.142550	78.132873	 4.490849e-010
101 38  35.150000  9218.488962	4225.128075	 105.488962	76.128075	 4.473862e-010
101 39  35.650000  9218.010666	4223.588053	 105.010666	74.588053	 4.473989e-010
101 40  36.150000  9217.587980	4222.210954	 104.587980	73.210954	 4.497548e-010
