0,1,2,3,4,5
data/images/Dim_17/001.bmp,159,98,165,104,Target
data/images/Dim_17/002.bmp,160,98,166,104,Target
data/images/Dim_17/003.bmp,160,99,166,105,Target
data/images/Dim_17/004.bmp,160,99,166,105,Target
data/images/Dim_17/005.bmp,160,99,166,105,Target
data/images/Dim_17/006.bmp,161,100,167,106,Target
data/images/Dim_17/007.bmp,161,100,167,106,Target
data/images/Dim_17/008.bmp,161,101,167,107,Target
data/images/Dim_17/009.bmp,162,101,168,107,Target
data/images/Dim_17/010.bmp,162,101,168,107,Target
data/images/Dim_17/011.bmp,162,102,168,108,Target
data/images/Dim_17/012.bmp,162,102,168,108,Target
data/images/Dim_17/013.bmp,163,102,169,108,Target
data/images/Dim_17/014.bmp,163,103,169,109,Target
data/images/Dim_17/015.bmp,163,103,169,109,Target
data/images/Dim_17/016.bmp,163,103,169,109,Target
data/images/Dim_17/017.bmp,165,104,171,110,Target
data/images/Dim_17/018.bmp,164,104,170,110,Target
data/images/Dim_17/019.bmp,164,104,170,110,Target
data/images/Dim_17/020.bmp,164,104,170,110,Target
data/images/Dim_17/021.bmp,165,105,171,111,Target
data/images/Dim_17/022.bmp,165,106,171,112,Target
data/images/Dim_17/023.bmp,165,106,171,112,Target
data/images/Dim_17/024.bmp,166,105,172,111,Target
data/images/Dim_17/025.bmp,166,106,172,112,Target
data/images/Dim_17/026.bmp,166,107,172,113,Target
data/images/Dim_17/027.bmp,167,107,173,113,Target
data/images/Dim_17/028.bmp,167,108,173,114,Target
data/images/Dim_17/029.bmp,168,108,174,114,Target
data/images/Dim_17/030.bmp,167,107,173,113,Target
data/images/Dim_17/031.bmp,167,109,173,115,Target
data/images/Dim_17/032.bmp,168,109,174,115,Target
data/images/Dim_17/033.bmp,168,108,174,114,Target
data/images/Dim_17/034.bmp,168,110,174,116,Target
data/images/Dim_17/035.bmp,168,110,174,116,Target
data/images/Dim_17/036.bmp,169,111,175,117,Target
data/images/Dim_17/037.bmp,169,111,175,117,Target
data/images/Dim_17/038.bmp,169,111,175,117,Target
data/images/Dim_17/039.bmp,169,112,175,118,Target
data/images/Dim_17/040.bmp,170,112,176,118,Target
data/images/Dim_17/041.bmp,170,112,176,118,Target
data/images/Dim_17/042.bmp,170,113,176,119,Target
data/images/Dim_17/043.bmp,170,113,176,119,Target
data/images/Dim_17/044.bmp,171,113,177,119,Target
data/images/Dim_17/045.bmp,171,114,177,120,Target
data/images/Dim_17/046.bmp,171,114,177,120,Target
data/images/Dim_17/047.bmp,171,114,177,120,Target
data/images/Dim_17/048.bmp,172,115,178,121,Target
data/images/Dim_17/049.bmp,172,115,178,121,Target
data/images/Dim_17/050.bmp,172,115,178,121,Target
