0,1,2,3,4,5
data/images/Data1/1.bmp,127,126,131,130,Target
data/images/Data1/2.bmp,124,127,130,132,Target
data/images/Data1/3.bmp,123,126,129,132,Target
data/images/Data1/4.bmp,122,126,127,133,Target
data/images/Data1/5.bmp,120,125,127,131,Target
data/images/Data1/6.bmp,120,125,126,130,Target
data/images/Data1/7.bmp,117,127,121,132,Target
data/images/Data1/8.bmp,116,127,121,131,Target
data/images/Data1/9.bmp,113,127,119,131,Target
data/images/Data1/10.bmp,114,128,118,132,Target
data/images/Data1/11.bmp,111,126,117,131,Target
data/images/Data1/12.bmp,109,126,115,131,Target
data/images/Data1/13.bmp,109,125,114,130,Target
data/images/Data1/14.bmp,108,125,114,129,Target
data/images/Data1/15.bmp,107,124,112,130,Target
data/images/Data1/16.bmp,105,125,111,130,Target
data/images/Data1/17.bmp,103,127,108,132,Target
data/images/Data1/18.bmp,102,125,108,131,Target
data/images/Data1/19.bmp,101,125,106,131,Target
data/images/Data1/20.bmp,99,125,106,130,Target
data/images/Data1/21.bmp,98,125,103,131,Target
data/images/Data1/22.bmp,97,126,103,131,Target
data/images/Data1/23.bmp,96,126,100,130,Target
data/images/Data1/24.bmp,93,126,97,130,Target
data/images/Data1/25.bmp,93,125,98,129,Target
data/images/Data1/26.bmp,90,126,96,132,Target
data/images/Data1/27.bmp,89,125,95,130,Target
data/images/Data1/28.bmp,88,126,93,131,Target
data/images/Data1/29.bmp,86,126,92,131,Target
data/images/Data1/30.bmp,85,125,91,131,Target
data/images/Data1/31.bmp,83,125,90,132,Target
data/images/Data1/32.bmp,83,125,88,130,Target
data/images/Data1/33.bmp,81,126,85,131,Target
data/images/Data1/34.bmp,79,126,86,132,Target
data/images/Data1/35.bmp,79,125,85,131,Target
data/images/Data1/36.bmp,76,124,81,130,Target
data/images/Data1/37.bmp,74,126,79,131,Target
data/images/Data1/38.bmp,73,126,79,131,Target
data/images/Data1/39.bmp,72,125,77,130,Target
data/images/Data1/40.bmp,70,125,77,131,Target
data/images/Data1/41.bmp,68,125,74,131,Target
data/images/Data1/42.bmp,68,125,74,130,Target
data/images/Data1/43.bmp,67,124,72,130,Target
data/images/Data1/44.bmp,65,126,71,131,Target
data/images/Data1/45.bmp,63,126,69,132,Target
data/images/Data1/46.bmp,62,125,67,130,Target
data/images/Data1/47.bmp,60,124,66,130,Target
data/images/Data1/48.bmp,126,127,131,131,Target
data/images/Data1/49.bmp,125,126,131,132,Target
data/images/Data1/50.bmp,123,127,128,133,Target
data/images/Data1/51.bmp,121,125,128,132,Target
data/images/Data1/52.bmp,119,127,125,131,Target
