101 1  16.650000  4180.613869	7593.991081	 128.613869	127.991081	 1.794780e-011
101 2  17.150000  4178.874911	7594.292634	 126.874911	128.292634	 1.795064e-011
101 3  17.650000  4177.372000	7594.343105	 125.372000	128.343105	 1.791069e-011
101 4  18.150000  4176.428641	7594.011885	 124.428641	128.011885	 1.794659e-011
101 5  18.650000  4174.715351	7593.967491	 122.715351	127.967491	 1.793193e-011
101 6  19.150000  4173.219532	7593.984427	 121.219532	127.984427	 1.794490e-011
101 7  19.650000  4171.712380	7594.180481	 119.712380	128.180481	 1.791099e-011
101 8  20.150000  4170.385947	7594.316724	 118.385947	128.316724	 1.794672e-011
101 9  20.650000  4168.873015	7594.029630	 116.873015	128.029630	 1.788043e-011
101 10  21.150000  4167.788117	7594.140681	 115.788117	128.140681	 1.793341e-011
101 11  21.650000  4166.184760	7594.182599	 114.184760	128.182599	 1.793410e-011
101 12  22.150000  4164.641142	7594.046150	 112.641142	128.046150	 1.794966e-011
101 13  22.650000  4163.286722	7594.090090	 111.286722	128.090090	 1.791233e-011
101 14  23.150000  4161.733380	7593.837719	 109.733380	127.837719	 1.793108e-011
101 15  23.650000  4160.556674	7593.809758	 108.556674	127.809758	 1.791892e-011
101 16  24.150000  4158.434898	7593.954414	 106.434898	127.954414	 1.792161e-011
101 17  24.650000  4157.484070	7594.027742	 105.484070	128.027742	 1.791188e-011
101 18  25.150000  4156.343119	7594.175350	 104.343119	128.175350	 1.791030e-011
101 19  25.650000  4154.854782	7593.983228	 102.854782	127.983228	 1.790792e-011
101 20  26.150000  4153.224572	7593.897439	 101.224572	127.897439	 1.789249e-011
101 21  26.650000  4151.843488	7593.991765	 99.843488	127.991765	 1.791036e-011
101 22  27.150000  4150.442409	7593.980222	 98.442409	127.980222	 1.792428e-011
101 23  27.650000  4149.185532	7593.924848	 97.185532	127.924848	 1.791099e-011
101 24  28.150000  4147.551295	7593.743050	 95.551295	127.743050	 1.792188e-011
101 25  28.650000  4146.221122	7593.842557	 94.221122	127.842557	 1.793533e-011
101 26  29.150000  4144.933586	7594.004722	 92.933586	128.004722	 1.790681e-011
101 27  29.650000  4143.651176	7593.732220	 91.651176	127.732220	 1.791761e-011
101 28  30.150000  4141.963584	7593.701960	 89.963584	127.701960	 1.792131e-011
101 29  30.650000  4140.649102	7593.733493	 88.649102	127.733493	 1.791447e-011
101 30  31.150000  4139.315311	7593.555323	 87.315311	127.555323	 1.790944e-011
101 31  31.650000  4137.571064	7593.771704	 85.571064	127.771704	 1.788822e-011
101 32  32.150000  4136.023002	7593.585212	 84.023002	127.585212	 1.790846e-011
101 33  32.650000  4134.855073	7593.876201	 82.855073	127.876201	 1.790080e-011
101 34  33.150000  4133.701437	7593.770960	 81.701437	127.770960	 1.788655e-011
101 35  33.650000  4132.029538	7593.863764	 80.029538	127.863764	 1.790939e-011
101 36  34.150000  4130.907564	7593.743503	 78.907564	127.743503	 1.791008e-011
101 37  34.650000  4128.995163	7593.334027	 76.995163	127.334027	 1.790184e-011
101 38  35.150000  4127.496873	7593.672865	 75.496873	127.672865	 1.792319e-011
101 39  35.650000  4126.041328	7593.256018	 74.041328	127.256018	 1.788726e-011
101 40  36.150000  4124.853001	7593.883223	 72.853001	127.883223	 1.786593e-011
101 41  36.650000  4123.825307	7593.311256	 71.825307	127.311256	 1.787270e-011
101 42  37.150000  4122.200364	7593.696647	 70.200364	127.696647	 1.789406e-011
101 43  37.650000  4121.042527	7593.358676	 69.042527	127.358676	 1.786701e-011
101 44  38.150000  4119.192408	7593.381305	 67.192408	127.381305	 1.789402e-011
101 45  38.650000  4117.920085	7593.577854	 65.920085	127.577854	 1.788262e-011
101 46  39.150000  4116.529680	7593.200051	 64.529680	127.200051	 1.790869e-011
101 47  39.650000  4114.652172	7593.447734	 62.652172	127.447734	 1.787992e-011
101 48  40.150000  4113.376185	7593.442358	 128.376185	128.442358	 1.756397e-011
101 49  40.650000  4112.117559	7593.185606	 127.117559	128.185606	 1.759560e-011
101 50  41.150000  4110.962182	7593.437078	 125.962182	128.437078	 1.760441e-011
101 51  41.650000  4109.190298	7593.114064	 124.190298	128.114064	 1.760900e-011
101 52  42.150000  4107.961216	7593.130679	 122.961216	128.130679	 1.760009e-011
101 53  42.650000  4106.350790	7593.060578	 121.350790	128.060578	 1.760262e-011
101 54  43.150000  4105.072438	7593.175121	 120.072438	128.175121	 1.761664e-011
101 55  43.650000  4103.399344	7592.870961	 118.399344	127.870961	 1.762685e-011
101 56  44.150000  4102.215232	7592.795546	 117.215232	127.795546	 1.762561e-011
101 57  44.650000  4100.730861	7592.902674	 115.730861	127.902674	 1.761960e-011
101 58  45.150000  4099.108359	7593.332840	 114.108359	128.332840	 1.763012e-011
101 59  45.650000  4097.681530	7592.729177	 112.681530	127.729177	 1.761701e-011
