0,1,2,3,4,5
data/images/203/001.bmp,182,114,191,122,Target
data/images/203/002.bmp,180,114,191,122,Target
data/images/203/003.bmp,180,113,189,121,Target
data/images/203/004.bmp,179,112,188,119,Target
data/images/203/005.bmp,179,110,188,118,Target
data/images/203/006.bmp,178,109,186,117,Target
data/images/203/007.bmp,177,109,187,117,Target
data/images/203/008.bmp,175,108,185,115,Target
data/images/203/009.bmp,175,106,184,113,Target
data/images/203/0010.bmp,173,106,182,113,Target
data/images/203/0011.bmp,172,104,183,113,Target
data/images/203/0012.bmp,172,102,181,111,Target
data/images/203/0013.bmp,171,102,180,109,Target
data/images/203/0014.bmp,170,101,180,108,Target
data/images/203/0015.bmp,170,98,179,106,Target
data/images/203/0016.bmp,169,98,179,106,Target
data/images/203/0017.bmp,167,97,175,104,Target
data/images/203/0018.bmp,167,97,176,104,Target
data/images/203/0019.bmp,167,96,176,103,Target
data/images/203/0020.bmp,165,94,175,104,Target
data/images/203/0021.bmp,163,94,173,101,Target
data/images/203/0022.bmp,165,93,172,100,Target
data/images/203/0023.bmp,163,91,171,97,Target
data/images/203/0024.bmp,161,91,171,99,Target
data/images/203/0025.bmp,160,91,169,97,Target
data/images/203/0026.bmp,159,88,169,95,Target
data/images/203/0027.bmp,159,87,168,94,Target
data/images/203/0028.bmp,158,87,166,94,Target
data/images/203/0029.bmp,157,86,167,94,Target
data/images/203/0030.bmp,156,84,166,92,Target
data/images/203/0031.bmp,156,83,166,90,Target
data/images/203/0032.bmp,156,82,165,89,Target
data/images/203/0033.bmp,153,80,164,89,Target
data/images/203/0034.bmp,153,80,161,87,Target
data/images/203/0035.bmp,152,78,162,87,Target
data/images/203/0036.bmp,150,78,160,86,Target
data/images/203/0037.bmp,151,77,160,85,Target
data/images/203/0038.bmp,150,75,159,84,Target
data/images/203/0039.bmp,147,74,156,82,Target
data/images/203/0040.bmp,147,74,156,81,Target
data/images/203/0041.bmp,146,72,156,79,Target
data/images/203/0042.bmp,146,70,156,79,Target
data/images/203/0043.bmp,144,71,154,79,Target
data/images/203/0044.bmp,145,68,155,76,Target
data/images/203/0045.bmp,144,69,154,77,Target
data/images/203/0046.bmp,142,68,153,76,Target
data/images/203/0047.bmp,142,66,151,73,Target
data/images/203/0048.bmp,139,66,149,73,Target
data/images/203/0049.bmp,140,65,149,73,Target
data/images/203/0050.bmp,139,62,148,71,Target
data/images/203/0051.bmp,137,61,148,71,Target
data/images/203/0052.bmp,136,60,146,69,Target
data/images/203/0053.bmp,136,58,145,67,Target
data/images/203/0054.bmp,136,58,145,66,Target
data/images/203/0055.bmp,133,57,143,65,Target
data/images/203/0056.bmp,133,57,143,64,Target
data/images/203/0057.bmp,133,54,143,63,Target
data/images/203/0058.bmp,132,54,141,61,Target
data/images/203/0059.bmp,131,54,141,62,Target
data/images/203/0060.bmp,129,53,138,61,Target
data/images/203/0061.bmp,129,51,140,59,Target
data/images/203/0062.bmp,128,50,137,59,Target
data/images/203/0063.bmp,127,48,138,56,Target
data/images/203/0064.bmp,127,49,137,56,Target
data/images/203/0065.bmp,126,47,135,55,Target
data/images/203/0066.bmp,125,46,135,53,Target
data/images/203/0067.bmp,124,45,132,52,Target
data/images/203/0068.bmp,123,44,131,52,Target
data/images/203/0069.bmp,122,42,131,50,Target
data/images/203/0070.bmp,120,41,132,50,Target
data/images/203/0071.bmp,120,39,131,48,Target
data/images/203/0072.bmp,120,41,129,49,Target
data/images/203/0073.bmp,119,39,127,46,Target
data/images/203/0074.bmp,116,38,126,47,Target
data/images/203/0075.bmp,116,36,127,45,Target
data/images/203/0076.bmp,116,35,125,43,Target
data/images/203/0077.bmp,116,35,124,41,Target
data/images/203/0078.bmp,113,33,124,41,Target
data/images/203/0079.bmp,113,33,122,39,Target
data/images/203/0080.bmp,113,32,122,38,Target
data/images/203/0081.bmp,112,31,121,38,Target
data/images/203/0082.bmp,109,30,119,37,Target
data/images/203/0083.bmp,110,29,119,36,Target
data/images/203/0084.bmp,109,28,118,35,Target
data/images/203/0085.bmp,108,27,116,34,Target
data/images/203/0086.bmp,107,25,116,34,Target
data/images/203/0087.bmp,106,25,116,32,Target
data/images/203/0088.bmp,105,23,113,30,Target
data/images/203/0089.bmp,104,23,112,30,Target
data/images/203/0090.bmp,103,21,112,28,Target
data/images/203/0091.bmp,102,21,111,28,Target
data/images/203/0092.bmp,101,19,110,26,Target
data/images/203/0093.bmp,100,18,110,26,Target
data/images/203/0094.bmp,99,17,108,24,Target
data/images/203/0095.bmp,99,16,108,24,Target
data/images/203/0096.bmp,98,15,108,24,Target
data/images/203/0097.bmp,97,13,107,20,Target
data/images/203/0098.bmp,96,14,106,21,Target
data/images/203/0099.bmp,95,13,105,20,Target
data/images/203/00100.bmp,95,10,104,18,Target
