0,1,2,3,4,5
data/images/Misc_39/001.bmp,21,90,30,96,Target
data/images/Misc_39/002.bmp,24,90,33,96,Target
data/images/Misc_39/003.bmp,26,90,35,96,Target
data/images/Misc_39/004.bmp,29,90,38,96,Target
data/images/Misc_39/005.bmp,31,90,40,96,Target
data/images/Misc_39/006.bmp,34,90,43,96,Target
data/images/Misc_39/007.bmp,36,90,45,96,Target
data/images/Misc_39/008.bmp,39,90,48,96,Target
data/images/Misc_39/009.bmp,42,90,51,96,Target
data/images/Misc_39/010.bmp,44,90,53,96,Target
data/images/Misc_39/011.bmp,47,90,56,96,Target
data/images/Misc_39/012.bmp,49,90,58,96,Target
data/images/Misc_39/013.bmp,52,90,61,96,Target
data/images/Misc_39/014.bmp,54,89,63,95,Target
data/images/Misc_39/015.bmp,57,89,66,95,Target
data/images/Misc_39/016.bmp,59,89,68,95,Target
data/images/Misc_39/017.bmp,62,89,71,95,Target
data/images/Misc_39/018.bmp,64,89,73,95,Target
data/images/Misc_39/019.bmp,67,89,76,95,Target
data/images/Misc_39/020.bmp,70,89,79,95,Target
data/images/Misc_39/021.bmp,72,89,81,95,Target
data/images/Misc_39/022.bmp,75,89,84,95,Target
data/images/Misc_39/023.bmp,77,89,86,95,Target
data/images/Misc_39/024.bmp,80,89,89,95,Target
data/images/Misc_39/025.bmp,82,88,91,94,Target
data/images/Misc_39/026.bmp,85,88,94,94,Target
data/images/Misc_39/027.bmp,87,88,96,94,Target
data/images/Misc_39/028.bmp,90,88,99,94,Target
data/images/Misc_39/029.bmp,93,88,102,94,Target
data/images/Misc_39/030.bmp,95,88,104,94,Target
data/images/Misc_39/031.bmp,98,88,107,94,Target
data/images/Misc_39/032.bmp,100,88,109,94,Target
data/images/Misc_39/033.bmp,104,88,113,94,Target
data/images/Misc_39/034.bmp,106,88,115,94,Target
data/images/Misc_39/035.bmp,108,88,117,94,Target
data/images/Misc_39/036.bmp,110,87,119,93,Target
data/images/Misc_39/037.bmp,113,87,122,93,Target
data/images/Misc_39/038.bmp,116,87,125,93,Target
data/images/Misc_39/039.bmp,119,87,128,93,Target
data/images/Misc_39/040.bmp,121,87,130,93,Target
data/images/Misc_39/041.bmp,123,87,132,93,Target
data/images/Misc_39/042.bmp,126,87,135,93,Target
data/images/Misc_39/043.bmp,128,87,137,93,Target
data/images/Misc_39/044.bmp,131,87,140,93,Target
data/images/Misc_39/045.bmp,134,87,143,93,Target
data/images/Misc_39/046.bmp,136,87,145,93,Target
data/images/Misc_39/047.bmp,139,86,148,92,Target
data/images/Misc_39/048.bmp,141,86,150,92,Target
data/images/Misc_39/049.bmp,144,86,153,92,Target
data/images/Misc_39/050.bmp,146,86,155,92,Target
