101 1  16.650000  1779.236082	7033.122603	 128.236082	128.122603	 6.229481e-012
101 2  17.150000  1778.094482	7032.858433	 127.094482	127.858433	 6.227161e-012
101 3  17.650000  1777.367126	7032.438537	 126.367126	127.438537	 6.226256e-012
101 4  18.150000  1776.676528	7032.495209	 125.676528	127.495209	 6.226265e-012
101 5  18.650000  1775.729073	7031.310845	 124.729073	126.310845	 6.226986e-012
101 6  19.150000  1774.928516	7031.547466	 123.928516	126.547466	 6.225559e-012
101 7  19.650000  1774.009559	7031.059919	 123.009559	126.059919	 6.223415e-012
101 8  20.150000  1773.187860	7030.934268	 122.187860	125.934268	 6.224111e-012
101 9  20.650000  1772.398553	7030.575993	 121.398553	125.575993	 6.223904e-012
101 10  21.150000  1771.514532	7029.658455	 120.514532	124.658455	 6.221668e-012
101 11  21.650000  1770.774903	7029.575895	 119.774903	124.575895	 6.228746e-012
101 12  22.150000  1769.793092	7029.294846	 118.793092	124.294846	 6.222845e-012
101 13  22.650000  1768.962862	7028.651052	 117.962862	123.651052	 6.225123e-012
101 14  23.150000  1768.467576	7028.692203	 117.467576	123.692203	 6.224829e-012
101 15  23.650000  1767.133621	7028.115001	 116.133621	123.115001	 6.224290e-012
101 16  24.150000  1766.477650	7027.906657	 115.477650	122.906657	 6.221799e-012
101 17  24.650000  1765.645144	7027.742671	 114.645144	122.742671	 6.221614e-012
101 18  25.150000  1764.738517	7027.177168	 113.738517	122.177168	 6.220467e-012
101 19  25.650000  1764.344916	7026.876795	 113.344916	121.876795	 6.220310e-012
101 20  26.150000  1762.790750	7026.113191	 111.790750	121.113191	 6.215061e-012
101 21  26.650000  1762.082896	7025.960257	 111.082896	120.960257	 6.222044e-012
101 22  27.150000  1761.442066	7025.870916	 110.442066	120.870916	 6.222095e-012
101 23  27.650000  1761.036270	7025.267730	 110.036270	120.267730	 6.219623e-012
101 24  28.150000  1759.797156	7025.124067	 108.797156	120.124067	 6.221565e-012
101 25  28.650000  1758.959093	7024.601859	 107.959093	119.601859	 6.219530e-012
101 26  29.150000  1757.575838	7024.265696	 106.575838	119.265696	 6.221004e-012
101 27  29.650000  1757.279359	7024.002770	 106.279359	119.002770	 6.216154e-012
101 28  30.150000  1756.227368	7023.325798	 105.227368	118.325798	 6.220308e-012
101 29  30.650000  1755.772210	7023.076131	 104.772210	118.076131	 6.215913e-012
101 30  31.150000  1754.918567	7022.648573	 103.918567	117.648573	 6.220676e-012
101 31  31.650000  1754.119130	7022.718997	 103.119130	117.718997	 6.216447e-012
101 32  32.150000  1753.064185	7022.038856	 102.064185	117.038856	 6.217605e-012
101 33  32.650000  1752.300291	7021.767387	 101.300291	116.767387	 6.214632e-012
101 34  33.150000  1751.587952	7021.307518	 100.587952	116.307518	 6.213158e-012
101 35  33.650000  1750.399684	7020.750699	 99.399684	115.750699	 6.216854e-012
101 36  34.150000  1750.192222	7020.468179	 99.192222	115.468179	 6.215886e-012
101 37  34.650000  1749.425804	7020.198121	 98.425804	115.198121	 6.212830e-012
101 38  35.150000  1748.004314	7020.015925	 97.004314	115.015925	 6.217880e-012
101 39  35.650000  1747.525339	7019.063827	 96.525339	114.063827	 6.211584e-012
101 40  36.150000  1747.070982	7018.819304	 96.070982	113.819304	 6.212244e-012
101 41  36.650000  1745.960963	7018.808464	 94.960963	113.808464	 6.213198e-012
101 42  37.150000  1745.033471	7018.366598	 94.033471	113.366598	 6.212196e-012
101 43  37.650000  1744.230687	7018.331526	 93.230687	113.331526	 6.215300e-012
101 44  38.150000  1743.456798	7017.643457	 92.456798	112.643457	 6.213786e-012
101 45  38.650000  1742.328229	7017.406670	 91.328229	112.406670	 6.215520e-012
101 46  39.150000  1741.909984	7016.811673	 90.909984	111.811673	 6.215072e-012
101 47  39.650000  1740.568825	7016.597069	 89.568825	111.597069	 6.209445e-012
101 48  40.150000  1740.133690	7016.381624	 89.133690	111.381624	 6.214182e-012
101 49  40.650000  1739.175151	7015.758732	 88.175151	110.758732	 6.212147e-012
101 50  41.150000  1738.555947	7015.559547	 87.555947	110.559547	 6.214294e-012
101 51  41.650000  1737.884967	7015.161618	 86.884967	110.161618	 6.213001e-012
101 52  42.150000  1737.039366	7014.827028	 86.039366	109.827028	 6.213453e-012
101 53  42.650000  1736.268879	7014.405662	 85.268879	109.405662	 6.212185e-012
101 54  43.150000  1735.230378	7013.995822	 84.230378	108.995822	 6.211838e-012
101 55  43.650000  1734.621242	7013.403442	 83.621242	108.403442	 6.212146e-012
101 56  44.150000  1733.814958	7013.271607	 82.814958	108.271607	 6.209617e-012
101 57  44.650000  1733.246525	7012.966210	 82.246525	107.966210	 6.209329e-012
101 58  45.150000  1732.200865	7012.628256	 81.200865	107.628256	 6.209348e-012
101 59  45.650000  1731.458158	7012.214876	 80.458158	107.214876	 6.209395e-012
101 60  46.150000  1730.695370	7011.665231	 79.695370	106.665231	 6.208669e-012
101 61  46.650000  1729.977445	7011.484037	 78.977445	106.484037	 6.210422e-012
101 62  47.150000  1729.014316	7011.030174	 78.014316	106.030174	 6.206040e-012
101 63  47.650000  1727.930709	7010.686910	 76.930709	105.686910	 6.206142e-012
101 64  48.150000  1727.378998	7010.172223	 76.378998	105.172223	 6.206155e-012
101 65  48.650000  1726.680818	7009.834273	 75.680818	104.834273	 6.205272e-012
101 66  49.150000  1725.585344	7009.440849	 74.585344	104.440849	 6.204504e-012
101 67  49.650000  1724.997939	7009.310186	 73.997939	104.310186	 6.210733e-012
101 68  50.150000  1724.419115	7008.654064	 73.419115	103.654064	 6.202782e-012
101 69  50.650000  1723.626423	7008.480823	 72.626423	103.480823	 6.207743e-012
101 70  51.150000  1722.827126	7007.792004	 71.827126	102.792004	 6.210154e-012
101 71  51.650000  1721.935386	7007.464332	 70.935386	102.464332	 6.206300e-012
101 72  52.150000  1720.912109	7007.244776	 69.912109	102.244776	 6.206676e-012
101 73  52.650000  1720.098448	7006.889381	 69.098448	101.889381	 6.205749e-012
101 74  53.150000  1719.301529	7006.221222	 68.301529	101.221222	 6.208224e-012
101 75  53.650000  1718.655025	7006.146274	 67.655025	101.146274	 6.204964e-012
101 76  54.150000  1718.064749	7005.856219	 67.064749	100.856219	 6.207069e-012
101 77  54.650000  1717.138551	7005.524135	 66.138551	100.524135	 6.202878e-012
101 78  55.150000  1716.471854	7004.923533	 65.471854	99.923533	 6.204074e-012
101 79  55.650000  1715.468599	7004.724657	 64.468599	99.724657	 6.203550e-012
101 80  56.150000  1715.031366	7004.218817	 64.031366	99.218817	 6.202808e-012
101 81  56.650000  1713.947223	7003.715811	 62.947223	98.715811	 6.204470e-012
101 82  57.150000  1713.387752	7003.621968	 128.387752	128.621968	 6.920840e-012
101 83  57.650000  1712.437943	7002.674430	 127.437943	127.674430	 6.922109e-012
101 84  58.150000  1711.722813	7002.766082	 126.722813	127.766082	 6.919597e-012
101 85  58.650000  1710.984962	7002.348811	 125.984962	127.348811	 6.920285e-012
101 86  59.150000  1710.452512	7001.788166	 125.452512	126.788166	 6.921519e-012
101 87  59.650000  1709.441037	7001.640867	 124.441037	126.640867	 6.919323e-012
101 88  60.150000  1708.615069	7001.051596	 123.615069	126.051596	 6.917145e-012
101 89  60.650000  1707.758617	7000.481671	 122.758617	125.481671	 6.916108e-012
101 90  61.150000  1707.138867	7000.457937	 122.138867	125.457937	 6.916020e-012
101 91  61.650000  1706.552751	6999.956570	 121.552751	124.956570	 6.914880e-012
101 92  62.150000  1705.489224	6999.448337	 120.489224	124.448337	 6.914247e-012
101 93  62.650000  1704.842850	6998.943700	 119.842850	123.943700	 6.915407e-012
101 94  63.150000  1703.991167	6998.905704	 118.991167	123.905704	 6.913086e-012
101 95  63.650000  1703.262216	6998.649231	 118.262216	123.649231	 6.910369e-012
101 96  64.150000  1702.679259	6998.479810	 117.679259	123.479810	 6.909894e-012
101 97  64.650000  1701.493716	6997.741450	 116.493716	122.741450	 6.909658e-012
101 98  65.150000  1701.175281	6997.605454	 116.175281	122.605454	 6.911081e-012
101 99  65.650000  1700.381629	6996.790725	 115.381629	121.790725	 6.908559e-012
