0,1,2,3,4,5
data/images/Data6/1.bmp,127,126,132,131,Target
data/images/Data6/2.bmp,123,125,130,132,Target
data/images/Data6/3.bmp,122,126,128,131,Target
data/images/Data6/4.bmp,120,126,125,131,Target
data/images/Data6/5.bmp,116,126,123,132,Target
data/images/Data6/6.bmp,115,125,120,132,Target
data/images/Data6/7.bmp,113,126,119,132,Target
data/images/Data6/8.bmp,110,125,118,132,Target
data/images/Data6/9.bmp,108,125,115,132,Target
data/images/Data6/10.bmp,107,126,112,132,Target
data/images/Data6/11.bmp,104,126,110,131,Target
data/images/Data6/12.bmp,103,126,108,132,Target
data/images/Data6/13.bmp,100,125,106,130,Target
data/images/Data6/14.bmp,98,125,104,132,Target
data/images/Data6/15.bmp,96,125,102,131,Target
data/images/Data6/16.bmp,94,124,101,132,Target
data/images/Data6/17.bmp,91,125,98,132,Target
data/images/Data6/18.bmp,89,126,96,132,Target
data/images/Data6/19.bmp,88,124,95,131,Target
data/images/Data6/20.bmp,86,125,92,129,Target
data/images/Data6/21.bmp,82,124,89,131,Target
data/images/Data6/22.bmp,82,124,88,131,Target
data/images/Data6/23.bmp,79,126,83,130,Target
data/images/Data6/24.bmp,78,124,84,131,Target
data/images/Data6/25.bmp,74,124,82,131,Target
data/images/Data6/26.bmp,74,124,81,130,Target
data/images/Data6/27.bmp,71,125,76,131,Target
data/images/Data6/28.bmp,68,126,74,131,Target
data/images/Data6/29.bmp,66,125,72,132,Target
data/images/Data6/30.bmp,64,124,71,130,Target
data/images/Data6/31.bmp,62,125,68,131,Target
data/images/Data6/32.bmp,61,123,68,130,Target
data/images/Data6/33.bmp,125,126,133,133,Target
data/images/Data6/34.bmp,123,125,129,132,Target
data/images/Data6/35.bmp,122,126,128,131,Target
data/images/Data6/36.bmp,119,126,125,131,Target
data/images/Data6/37.bmp,118,126,124,131,Target
data/images/Data6/38.bmp,116,126,122,131,Target
data/images/Data6/39.bmp,112,126,119,132,Target
data/images/Data6/40.bmp,112,127,118,132,Target
data/images/Data6/41.bmp,110,125,116,131,Target
data/images/Data6/42.bmp,107,126,113,131,Target
data/images/Data6/43.bmp,106,125,114,132,Target
data/images/Data6/44.bmp,104,124,110,131,Target
data/images/Data6/45.bmp,102,124,109,130,Target
data/images/Data6/46.bmp,100,124,107,131,Target
data/images/Data6/47.bmp,97,126,103,131,Target
data/images/Data6/48.bmp,94,124,101,131,Target
data/images/Data6/49.bmp,93,125,99,131,Target
data/images/Data6/50.bmp,90,124,98,130,Target
data/images/Data6/51.bmp,88,124,96,131,Target
data/images/Data6/52.bmp,87,124,93,130,Target
data/images/Data6/53.bmp,84,124,90,131,Target
data/images/Data6/54.bmp,82,124,90,131,Target
data/images/Data6/55.bmp,81,125,87,130,Target
data/images/Data6/56.bmp,79,124,85,130,Target
data/images/Data6/57.bmp,75,124,82,129,Target
data/images/Data6/58.bmp,74,123,81,130,Target
data/images/Data6/59.bmp,71,124,77,130,Target
data/images/Data6/60.bmp,70,123,75,130,Target
data/images/Data6/61.bmp,68,124,74,130,Target
data/images/Data6/62.bmp,66,123,74,129,Target
data/images/Data6/63.bmp,64,124,69,129,Target
data/images/Data6/64.bmp,62,124,68,130,Target
data/images/Data6/65.bmp,58,122,65,128,Target
data/images/Data6/66.bmp,126,126,132,132,Target
data/images/Data6/67.bmp,123,125,130,131,Target
data/images/Data6/68.bmp,122,126,128,133,Target
data/images/Data6/69.bmp,120,126,126,132,Target
data/images/Data6/70.bmp,118,126,124,133,Target
data/images/Data6/71.bmp,116,126,122,132,Target
data/images/Data6/72.bmp,113,124,120,131,Target
data/images/Data6/73.bmp,110,125,117,133,Target
data/images/Data6/74.bmp,109,124,116,131,Target
data/images/Data6/75.bmp,106,127,111,131,Target
data/images/Data6/76.bmp,106,125,112,132,Target
data/images/Data6/77.bmp,103,125,109,130,Target
data/images/Data6/78.bmp,101,124,108,131,Target
data/images/Data6/79.bmp,98,125,106,132,Target
data/images/Data6/80.bmp,96,125,102,132,Target
data/images/Data6/81.bmp,95,123,102,130,Target
data/images/Data6/82.bmp,93,123,100,129,Target
data/images/Data6/83.bmp,90,124,97,131,Target
data/images/Data6/84.bmp,89,125,95,131,Target
data/images/Data6/85.bmp,87,125,92,131,Target
data/images/Data6/86.bmp,86,123,92,129,Target
data/images/Data6/87.bmp,83,123,89,130,Target
data/images/Data6/88.bmp,80,123,86,128,Target
data/images/Data6/89.bmp,78,124,84,130,Target
data/images/Data6/90.bmp,77,122,84,129,Target
data/images/Data6/91.bmp,74,122,83,130,Target
data/images/Data6/92.bmp,73,122,79,128,Target
data/images/Data6/93.bmp,70,122,77,129,Target
data/images/Data6/94.bmp,68,121,74,129,Target
data/images/Data6/95.bmp,66,122,72,128,Target
data/images/Data6/96.bmp,64,122,70,129,Target
data/images/Data6/97.bmp,62,122,68,129,Target
data/images/Data6/98.bmp,59,122,65,128,Target
data/images/Data6/99.bmp,127,124,132,130,Target
data/images/Data6/100.bmp,124,127,129,131,Target
data/images/Data6/101.bmp,123,126,128,131,Target
data/images/Data6/102.bmp,119,127,124,131,Target
data/images/Data6/103.bmp,118,125,124,130,Target
data/images/Data6/104.bmp,116,126,120,130,Target
data/images/Data6/105.bmp,113,126,118,131,Target
data/images/Data6/106.bmp,113,125,117,130,Target
data/images/Data6/107.bmp,110,125,115,130,Target
data/images/Data6/108.bmp,108,124,113,130,Target
data/images/Data6/109.bmp,104,124,110,130,Target
data/images/Data6/110.bmp,102,124,108,130,Target
data/images/Data6/111.bmp,100,124,107,130,Target
data/images/Data6/112.bmp,99,124,105,131,Target
data/images/Data6/113.bmp,97,125,103,130,Target
data/images/Data6/114.bmp,94,125,101,130,Target
data/images/Data6/115.bmp,93,123,98,128,Target
data/images/Data6/116.bmp,91,123,97,128,Target
data/images/Data6/117.bmp,89,124,95,131,Target
data/images/Data6/118.bmp,87,124,92,130,Target
data/images/Data6/119.bmp,85,124,90,128,Target
data/images/Data6/120.bmp,82,122,88,129,Target
data/images/Data6/121.bmp,81,122,87,129,Target
data/images/Data6/122.bmp,79,122,84,127,Target
data/images/Data6/123.bmp,76,122,81,128,Target
data/images/Data6/124.bmp,75,123,81,128,Target
data/images/Data6/125.bmp,72,121,78,127,Target
data/images/Data6/126.bmp,71,122,76,128,Target
data/images/Data6/127.bmp,69,122,75,127,Target
data/images/Data6/128.bmp,67,122,72,128,Target
data/images/Data6/129.bmp,65,122,71,127,Target
data/images/Data6/130.bmp,62,122,68,127,Target
data/images/Data6/131.bmp,61,121,68,127,Target
data/images/Data6/132.bmp,125,125,132,131,Target
data/images/Data6/133.bmp,124,126,130,132,Target
data/images/Data6/134.bmp,122,126,128,132,Target
data/images/Data6/135.bmp,118,125,125,131,Target
data/images/Data6/136.bmp,116,125,124,132,Target
data/images/Data6/137.bmp,114,125,120,132,Target
data/images/Data6/138.bmp,113,125,120,132,Target
data/images/Data6/139.bmp,110,124,117,130,Target
data/images/Data6/140.bmp,110,124,116,130,Target
data/images/Data6/141.bmp,107,124,113,130,Target
data/images/Data6/142.bmp,105,125,111,131,Target
data/images/Data6/143.bmp,102,123,110,131,Target
data/images/Data6/144.bmp,102,124,109,131,Target
data/images/Data6/145.bmp,100,125,105,130,Target
data/images/Data6/146.bmp,98,124,104,130,Target
data/images/Data6/147.bmp,94,124,101,130,Target
data/images/Data6/148.bmp,93,124,100,130,Target
data/images/Data6/149.bmp,91,122,98,129,Target
data/images/Data6/150.bmp,87,122,94,130,Target
data/images/Data6/151.bmp,87,124,92,129,Target
data/images/Data6/152.bmp,85,123,92,130,Target
data/images/Data6/153.bmp,82,122,89,128,Target
data/images/Data6/154.bmp,81,122,88,128,Target
data/images/Data6/155.bmp,79,122,85,128,Target
data/images/Data6/156.bmp,76,122,83,127,Target
data/images/Data6/157.bmp,75,121,80,127,Target
data/images/Data6/158.bmp,74,122,80,127,Target
data/images/Data6/159.bmp,71,121,77,128,Target
data/images/Data6/160.bmp,69,121,76,126,Target
data/images/Data6/161.bmp,67,120,72,126,Target
data/images/Data6/162.bmp,65,120,71,127,Target
data/images/Data6/163.bmp,63,120,71,127,Target
data/images/Data6/164.bmp,60,119,66,127,Target
data/images/Data6/165.bmp,127,125,132,131,Target
data/images/Data6/166.bmp,125,124,132,130,Target
data/images/Data6/167.bmp,122,125,127,130,Target
data/images/Data6/168.bmp,119,125,126,132,Target
data/images/Data6/169.bmp,118,126,126,133,Target
data/images/Data6/170.bmp,115,125,122,130,Target
data/images/Data6/171.bmp,113,125,120,131,Target
data/images/Data6/172.bmp,113,123,119,128,Target
data/images/Data6/173.bmp,109,125,115,132,Target
data/images/Data6/174.bmp,108,123,114,131,Target
data/images/Data6/175.bmp,106,123,112,129,Target
data/images/Data6/176.bmp,103,125,108,131,Target
data/images/Data6/177.bmp,102,123,109,130,Target
data/images/Data6/178.bmp,99,124,104,129,Target
data/images/Data6/179.bmp,97,124,103,130,Target
data/images/Data6/180.bmp,96,123,102,129,Target
data/images/Data6/181.bmp,93,122,99,129,Target
data/images/Data6/182.bmp,92,121,98,129,Target
data/images/Data6/183.bmp,90,121,97,128,Target
data/images/Data6/184.bmp,88,120,96,128,Target
data/images/Data6/185.bmp,85,122,91,128,Target
data/images/Data6/186.bmp,85,123,90,129,Target
data/images/Data6/187.bmp,81,122,87,129,Target
data/images/Data6/188.bmp,80,122,87,128,Target
data/images/Data6/189.bmp,79,120,86,127,Target
data/images/Data6/190.bmp,76,119,82,128,Target
data/images/Data6/191.bmp,74,121,80,126,Target
data/images/Data6/192.bmp,71,120,77,126,Target
data/images/Data6/193.bmp,71,121,76,126,Target
data/images/Data6/194.bmp,68,120,74,125,Target
data/images/Data6/195.bmp,65,119,72,127,Target
data/images/Data6/196.bmp,63,120,69,126,Target
data/images/Data6/197.bmp,61,119,68,125,Target
data/images/Data6/198.bmp,60,120,67,126,Target
data/images/Data6/199.bmp,125,125,133,131,Target
data/images/Data6/200.bmp,123,126,130,131,Target
data/images/Data6/201.bmp,120,125,127,130,Target
data/images/Data6/202.bmp,119,126,125,133,Target
data/images/Data6/203.bmp,117,125,124,131,Target
data/images/Data6/204.bmp,114,125,122,131,Target
data/images/Data6/205.bmp,113,125,120,131,Target
data/images/Data6/206.bmp,111,125,118,131,Target
data/images/Data6/207.bmp,108,125,114,132,Target
data/images/Data6/208.bmp,107,123,113,130,Target
data/images/Data6/209.bmp,105,123,111,131,Target
data/images/Data6/210.bmp,103,124,110,130,Target
data/images/Data6/211.bmp,102,124,107,129,Target
data/images/Data6/212.bmp,99,123,106,130,Target
data/images/Data6/213.bmp,98,122,105,130,Target
data/images/Data6/214.bmp,95,123,104,129,Target
data/images/Data6/215.bmp,93,124,99,130,Target
data/images/Data6/216.bmp,92,123,99,129,Target
data/images/Data6/217.bmp,89,121,96,128,Target
data/images/Data6/218.bmp,87,121,94,127,Target
data/images/Data6/219.bmp,86,121,92,127,Target
data/images/Data6/220.bmp,83,122,90,129,Target
data/images/Data6/221.bmp,83,120,90,127,Target
data/images/Data6/222.bmp,80,121,86,127,Target
data/images/Data6/223.bmp,78,121,84,126,Target
data/images/Data6/224.bmp,77,121,82,126,Target
data/images/Data6/225.bmp,74,120,80,125,Target
data/images/Data6/226.bmp,72,120,78,126,Target
data/images/Data6/227.bmp,71,120,77,125,Target
data/images/Data6/228.bmp,68,119,75,125,Target
data/images/Data6/229.bmp,66,119,73,125,Target
data/images/Data6/230.bmp,65,119,71,124,Target
data/images/Data6/231.bmp,62,118,69,123,Target
data/images/Data6/232.bmp,60,119,66,125,Target
data/images/Data6/233.bmp,126,126,132,132,Target
data/images/Data6/234.bmp,123,126,129,132,Target
data/images/Data6/235.bmp,121,126,128,132,Target
data/images/Data6/236.bmp,120,126,126,131,Target
data/images/Data6/237.bmp,118,124,124,130,Target
data/images/Data6/238.bmp,115,125,123,131,Target
data/images/Data6/239.bmp,114,126,120,132,Target
data/images/Data6/240.bmp,112,124,119,130,Target
data/images/Data6/241.bmp,110,124,116,130,Target
data/images/Data6/242.bmp,107,124,113,131,Target
data/images/Data6/243.bmp,106,124,112,130,Target
data/images/Data6/244.bmp,104,123,109,129,Target
data/images/Data6/245.bmp,102,124,108,130,Target
data/images/Data6/246.bmp,100,122,107,129,Target
data/images/Data6/247.bmp,98,122,105,129,Target
data/images/Data6/248.bmp,95,122,102,129,Target
data/images/Data6/249.bmp,94,122,100,127,Target
data/images/Data6/250.bmp,92,122,99,128,Target
