0,1,2,3,4,5
data/images/Data8/1.bmp,126,127,133,132,Target
data/images/Data8/2.bmp,125,125,131,130,Target
data/images/Data8/3.bmp,125,123,131,128,Target
data/images/Data8/4.bmp,124,122,131,128,Target
data/images/Data8/5.bmp,124,119,132,125,Target
data/images/Data8/6.bmp,123,118,129,124,Target
data/images/Data8/7.bmp,122,118,129,123,Target
data/images/Data8/8.bmp,121,117,128,123,Target
data/images/Data8/9.bmp,121,115,127,120,Target
data/images/Data8/10.bmp,120,113,126,118,Target
data/images/Data8/11.bmp,119,111,125,117,Target
data/images/Data8/12.bmp,118,111,125,117,Target
data/images/Data8/13.bmp,117,108,124,114,Target
data/images/Data8/14.bmp,117,107,123,112,Target
data/images/Data8/15.bmp,117,104,125,111,Target
data/images/Data8/16.bmp,116,105,122,110,Target
data/images/Data8/17.bmp,115,104,122,111,Target
data/images/Data8/18.bmp,115,101,122,107,Target
data/images/Data8/19.bmp,114,101,120,106,Target
data/images/Data8/20.bmp,115,99,120,104,Target
data/images/Data8/21.bmp,113,97,119,104,Target
data/images/Data8/22.bmp,113,96,119,101,Target
data/images/Data8/23.bmp,112,96,117,102,Target
data/images/Data8/24.bmp,111,94,117,100,Target
data/images/Data8/25.bmp,111,92,118,99,Target
data/images/Data8/26.bmp,111,91,116,96,Target
data/images/Data8/27.bmp,109,89,116,96,Target
data/images/Data8/28.bmp,109,88,115,93,Target
data/images/Data8/29.bmp,109,86,114,92,Target
data/images/Data8/30.bmp,108,85,115,91,Target
data/images/Data8/31.bmp,107,83,113,89,Target
data/images/Data8/32.bmp,107,82,113,88,Target
data/images/Data8/33.bmp,105,80,112,87,Target
data/images/Data8/34.bmp,107,79,112,84,Target
data/images/Data8/35.bmp,105,77,111,83,Target
data/images/Data8/36.bmp,104,76,111,83,Target
data/images/Data8/37.bmp,104,75,110,80,Target
data/images/Data8/38.bmp,103,74,109,80,Target
data/images/Data8/39.bmp,103,71,109,78,Target
data/images/Data8/40.bmp,101,71,108,77,Target
data/images/Data8/41.bmp,101,69,107,76,Target
data/images/Data8/42.bmp,101,68,107,74,Target
data/images/Data8/43.bmp,99,66,106,73,Target
data/images/Data8/44.bmp,98,64,106,71,Target
data/images/Data8/45.bmp,98,63,105,69,Target
data/images/Data8/46.bmp,98,61,104,68,Target
data/images/Data8/47.bmp,97,60,104,66,Target
data/images/Data8/48.bmp,125,124,131,131,Target
data/images/Data8/49.bmp,126,124,133,131,Target
data/images/Data8/50.bmp,124,123,130,129,Target
data/images/Data8/51.bmp,124,121,130,128,Target
data/images/Data8/52.bmp,124,119,130,126,Target
data/images/Data8/53.bmp,123,117,129,123,Target
data/images/Data8/54.bmp,122,117,128,123,Target
data/images/Data8/55.bmp,120,115,127,122,Target
data/images/Data8/56.bmp,121,115,127,121,Target
data/images/Data8/57.bmp,120,112,126,119,Target
data/images/Data8/58.bmp,119,112,125,119,Target
data/images/Data8/59.bmp,119,110,126,116,Target
data/images/Data8/60.bmp,117,109,125,116,Target
data/images/Data8/61.bmp,116,108,123,114,Target
data/images/Data8/62.bmp,116,106,122,111,Target
data/images/Data8/63.bmp,115,104,122,111,Target
data/images/Data8/64.bmp,115,104,122,109,Target
data/images/Data8/65.bmp,115,102,120,108,Target
data/images/Data8/66.bmp,114,101,120,107,Target
