0,1,2,3,4,5
data/images/304/001.bmp,152,139,161,146,Target
data/images/304/002.bmp,149,136,160,145,Target
data/images/304/003.bmp,150,137,159,143,Target
data/images/304/004.bmp,150,135,158,143,Target
data/images/304/005.bmp,148,135,159,143,Target
data/images/304/006.bmp,147,133,158,141,Target
data/images/304/007.bmp,147,132,156,139,Target
data/images/304/008.bmp,146,131,155,139,Target
data/images/304/009.bmp,144,130,154,138,Target
data/images/304/0010.bmp,144,129,153,138,Target
data/images/304/0011.bmp,143,129,154,135,Target
data/images/304/0012.bmp,143,126,152,135,Target
data/images/304/0013.bmp,140,124,150,133,Target
data/images/304/0014.bmp,141,125,150,133,Target
data/images/304/0015.bmp,138,122,150,131,Target
data/images/304/0016.bmp,139,123,149,130,Target
data/images/304/0017.bmp,135,121,147,128,Target
data/images/304/0018.bmp,136,120,146,127,Target
data/images/304/0019.bmp,138,119,146,127,Target
data/images/304/0020.bmp,136,119,144,127,Target
data/images/304/0021.bmp,134,119,143,125,Target
data/images/304/0022.bmp,134,116,143,124,Target
data/images/304/0023.bmp,132,115,141,122,Target
data/images/304/0024.bmp,133,115,141,122,Target
data/images/304/0025.bmp,130,113,137,120,Target
data/images/304/0026.bmp,129,111,139,117,Target
data/images/304/0027.bmp,130,110,137,117,Target
data/images/304/0028.bmp,127,110,137,118,Target
data/images/304/0029.bmp,127,109,139,118,Target
data/images/304/0030.bmp,126,109,136,115,Target
data/images/304/0031.bmp,124,106,135,114,Target
data/images/304/0032.bmp,125,105,135,112,Target
data/images/304/0033.bmp,123,104,133,111,Target
data/images/304/0034.bmp,122,104,133,110,Target
data/images/304/0035.bmp,123,103,131,111,Target
data/images/304/0036.bmp,121,102,131,111,Target
data/images/304/0037.bmp,121,102,129,108,Target
data/images/304/0038.bmp,119,99,130,107,Target
data/images/304/0039.bmp,118,97,127,106,Target
data/images/304/0040.bmp,118,97,128,105,Target
data/images/304/0041.bmp,116,95,127,102,Target
data/images/304/0042.bmp,115,95,124,103,Target
data/images/304/0043.bmp,115,95,123,101,Target
data/images/304/0044.bmp,115,92,123,100,Target
data/images/304/0045.bmp,114,92,124,100,Target
data/images/304/0046.bmp,112,91,123,100,Target
data/images/304/0047.bmp,113,89,122,97,Target
data/images/304/0048.bmp,110,89,119,97,Target
data/images/304/0049.bmp,110,87,119,96,Target
data/images/304/0050.bmp,107,85,118,94,Target
data/images/304/0051.bmp,108,86,117,94,Target
data/images/304/0052.bmp,107,84,114,92,Target
data/images/304/0053.bmp,106,82,116,90,Target
data/images/304/0054.bmp,107,83,116,89,Target
data/images/304/0055.bmp,105,81,113,88,Target
data/images/304/0056.bmp,104,80,113,87,Target
data/images/304/0057.bmp,103,79,112,86,Target
data/images/304/0058.bmp,103,77,111,85,Target
data/images/304/0059.bmp,100,77,111,84,Target
data/images/304/0060.bmp,99,77,110,83,Target
data/images/304/0061.bmp,100,74,110,82,Target
data/images/304/0062.bmp,96,74,108,83,Target
data/images/304/0063.bmp,97,71,108,80,Target
data/images/304/0064.bmp,96,72,107,79,Target
data/images/304/0065.bmp,96,72,105,79,Target
data/images/304/0066.bmp,95,69,105,76,Target
data/images/304/0067.bmp,94,69,102,77,Target
data/images/304/0068.bmp,92,68,103,75,Target
data/images/304/0069.bmp,92,67,102,73,Target
data/images/304/0070.bmp,90,65,100,72,Target
data/images/304/0071.bmp,91,64,100,72,Target
data/images/304/0072.bmp,89,65,99,72,Target
data/images/304/0073.bmp,88,62,98,70,Target
data/images/304/0074.bmp,85,62,96,71,Target
data/images/304/0075.bmp,86,59,97,68,Target
data/images/304/0076.bmp,84,60,95,67,Target
data/images/304/0077.bmp,85,59,92,66,Target
data/images/304/0078.bmp,83,57,93,64,Target
data/images/304/0079.bmp,82,57,92,64,Target
data/images/304/0080.bmp,84,55,92,63,Target
data/images/304/0081.bmp,82,56,92,62,Target
data/images/304/0082.bmp,79,53,88,61,Target
data/images/304/0083.bmp,79,53,88,60,Target
data/images/304/0084.bmp,77,51,89,60,Target
data/images/304/0085.bmp,78,50,88,57,Target
data/images/304/0086.bmp,76,50,87,57,Target
data/images/304/0087.bmp,77,49,87,56,Target
data/images/304/0088.bmp,74,46,83,54,Target
data/images/304/0089.bmp,73,47,83,54,Target
data/images/304/0090.bmp,72,43,82,52,Target
data/images/304/0091.bmp,72,44,81,52,Target
data/images/304/0092.bmp,71,43,80,50,Target
data/images/304/0093.bmp,70,42,80,49,Target
data/images/304/0094.bmp,71,42,80,49,Target
data/images/304/0095.bmp,69,41,79,47,Target
data/images/304/0096.bmp,67,38,77,46,Target
data/images/304/0097.bmp,68,38,75,44,Target
data/images/304/0098.bmp,65,37,75,44,Target
data/images/304/0099.bmp,66,37,73,43,Target
data/images/304/00100.bmp,65,35,73,42,Target
