0,1,2,3,4,5
data/images/105/001.bmp,161,115,173,126,Target
data/images/105/002.bmp,159,115,172,124,Target
data/images/105/003.bmp,159,112,172,124,Target
data/images/105/004.bmp,158,114,171,123,Target
data/images/105/005.bmp,156,111,170,121,Target
data/images/105/006.bmp,156,110,168,120,Target
data/images/105/007.bmp,154,110,168,120,Target
data/images/105/008.bmp,154,108,167,117,Target
data/images/105/009.bmp,154,107,165,116,Target
data/images/105/0010.bmp,152,106,166,116,Target
data/images/105/0011.bmp,152,105,163,115,Target
data/images/105/0012.bmp,151,102,164,113,Target
data/images/105/0013.bmp,150,102,162,112,Target
data/images/105/0014.bmp,148,100,164,111,Target
data/images/105/0015.bmp,149,101,162,111,Target
data/images/105/0016.bmp,145,100,161,109,Target
data/images/105/0017.bmp,145,98,161,110,Target
data/images/105/0018.bmp,145,97,158,108,Target
data/images/105/0019.bmp,145,96,161,107,Target
data/images/105/0020.bmp,144,96,156,105,Target
data/images/105/0021.bmp,142,94,154,106,Target
data/images/105/0022.bmp,142,94,155,103,Target
data/images/105/0023.bmp,142,92,152,103,Target
data/images/105/0024.bmp,141,91,151,102,Target
data/images/105/0025.bmp,138,91,152,100,Target
data/images/105/0026.bmp,139,88,153,98,Target
data/images/105/0027.bmp,137,87,150,97,Target
data/images/105/0028.bmp,136,88,151,97,Target
data/images/105/0029.bmp,136,88,151,97,Target
data/images/105/0030.bmp,135,86,149,95,Target
data/images/105/0031.bmp,134,83,146,93,Target
data/images/105/0032.bmp,135,83,148,93,Target
data/images/105/0033.bmp,131,81,145,90,Target
data/images/105/0034.bmp,131,81,143,91,Target
data/images/105/0035.bmp,130,81,144,91,Target
data/images/105/0036.bmp,128,78,142,87,Target
data/images/105/0037.bmp,129,80,142,88,Target
data/images/105/0038.bmp,128,77,142,86,Target
data/images/105/0039.bmp,125,75,141,86,Target
data/images/105/0040.bmp,125,75,140,83,Target
data/images/105/0041.bmp,125,72,138,83,Target
data/images/105/0042.bmp,124,72,138,82,Target
data/images/105/0043.bmp,122,71,137,81,Target
data/images/105/0044.bmp,124,70,136,80,Target
data/images/105/0045.bmp,122,70,135,78,Target
data/images/105/0046.bmp,121,69,135,79,Target
data/images/105/0047.bmp,119,67,132,76,Target
data/images/105/0048.bmp,117,66,131,76,Target
data/images/105/0049.bmp,119,65,133,76,Target
data/images/105/0050.bmp,116,64,129,72,Target
data/images/105/0051.bmp,117,64,129,74,Target
data/images/105/0052.bmp,116,61,129,72,Target
data/images/105/0053.bmp,113,59,128,70,Target
data/images/105/0054.bmp,115,60,126,68,Target
data/images/105/0055.bmp,112,59,124,69,Target
data/images/105/0056.bmp,112,58,124,68,Target
data/images/105/0057.bmp,111,56,124,67,Target
data/images/105/0058.bmp,110,55,124,63,Target
data/images/105/0059.bmp,110,53,123,64,Target
data/images/105/0060.bmp,109,54,120,64,Target
data/images/105/0061.bmp,109,54,120,62,Target
data/images/105/0062.bmp,106,51,118,62,Target
data/images/105/0063.bmp,107,50,119,59,Target
data/images/105/0064.bmp,105,49,119,60,Target
data/images/105/0065.bmp,104,48,117,58,Target
data/images/105/0066.bmp,104,47,115,56,Target
data/images/105/0067.bmp,102,46,116,56,Target
data/images/105/0068.bmp,101,46,113,55,Target
data/images/105/0069.bmp,98,43,112,53,Target
data/images/105/0070.bmp,99,44,109,53,Target
data/images/105/0071.bmp,100,42,110,51,Target
data/images/105/0072.bmp,98,42,110,52,Target
data/images/105/0073.bmp,96,38,110,49,Target
data/images/105/0074.bmp,95,39,108,50,Target
data/images/105/0075.bmp,95,38,109,48,Target
data/images/105/0076.bmp,94,36,108,47,Target
data/images/105/0077.bmp,92,35,106,44,Target
data/images/105/0078.bmp,93,34,104,43,Target
data/images/105/0079.bmp,92,34,104,43,Target
data/images/105/0080.bmp,91,33,104,42,Target
data/images/105/0081.bmp,89,30,104,41,Target
data/images/105/0082.bmp,89,30,100,40,Target
data/images/105/0083.bmp,89,29,102,39,Target
data/images/105/0084.bmp,88,28,101,39,Target
data/images/105/0085.bmp,86,27,100,39,Target
data/images/105/0086.bmp,85,26,98,37,Target
data/images/105/0087.bmp,85,24,98,35,Target
data/images/105/0088.bmp,84,23,96,34,Target
data/images/105/0089.bmp,82,23,96,34,Target
data/images/105/0090.bmp,81,22,95,31,Target
data/images/105/0091.bmp,81,21,92,31,Target
data/images/105/0092.bmp,79,19,92,30,Target
data/images/105/0093.bmp,80,18,93,30,Target
data/images/105/0094.bmp,79,18,90,28,Target
data/images/105/0095.bmp,77,17,90,27,Target
data/images/105/0096.bmp,75,15,89,25,Target
data/images/105/0097.bmp,76,15,89,25,Target
data/images/105/0098.bmp,74,14,88,25,Target
data/images/105/0099.bmp,74,13,85,23,Target
data/images/105/00100.bmp,72,11,87,21,Target
