0,1,2,3,4,5
data/images/Data10/1.bmp,127,127,131,131,Target
data/images/Data10/2.bmp,124,127,129,131,Target
data/images/Data10/3.bmp,124,126,129,131,Target
data/images/Data10/4.bmp,123,125,127,130,Target
data/images/Data10/5.bmp,120,125,124,129,Target
data/images/Data10/6.bmp,119,125,125,131,Target
data/images/Data10/7.bmp,118,124,124,130,Target
data/images/Data10/8.bmp,116,125,121,129,Target
data/images/Data10/9.bmp,116,124,122,130,Target
data/images/Data10/10.bmp,113,125,118,131,Target
data/images/Data10/11.bmp,111,124,118,130,Target
data/images/Data10/12.bmp,110,123,116,129,Target
data/images/Data10/13.bmp,109,123,114,128,Target
data/images/Data10/14.bmp,108,123,113,129,Target
data/images/Data10/15.bmp,107,122,113,127,Target
data/images/Data10/16.bmp,105,123,111,128,Target
data/images/Data10/17.bmp,105,123,110,128,Target
data/images/Data10/18.bmp,103,122,108,127,Target
data/images/Data10/19.bmp,101,123,107,128,Target
data/images/Data10/20.bmp,100,122,106,127,Target
data/images/Data10/21.bmp,98,122,103,126,Target
data/images/Data10/22.bmp,97,122,103,128,Target
data/images/Data10/23.bmp,97,121,102,126,Target
data/images/Data10/24.bmp,94,121,99,125,Target
data/images/Data10/25.bmp,92,121,98,126,Target
data/images/Data10/26.bmp,93,120,98,126,Target
data/images/Data10/27.bmp,90,120,96,125,Target
data/images/Data10/28.bmp,89,122,94,126,Target
data/images/Data10/29.bmp,89,120,94,126,Target
data/images/Data10/30.bmp,85,121,92,126,Target
data/images/Data10/31.bmp,86,119,91,124,Target
data/images/Data10/32.bmp,84,119,90,125,Target
data/images/Data10/33.bmp,83,119,88,124,Target
data/images/Data10/34.bmp,81,119,87,125,Target
data/images/Data10/35.bmp,79,119,86,125,Target
data/images/Data10/36.bmp,79,119,85,125,Target
data/images/Data10/37.bmp,77,117,83,124,Target
data/images/Data10/38.bmp,76,119,80,123,Target
data/images/Data10/39.bmp,74,117,79,123,Target
data/images/Data10/40.bmp,73,117,79,123,Target
data/images/Data10/41.bmp,72,117,78,122,Target
data/images/Data10/42.bmp,70,118,76,123,Target
data/images/Data10/43.bmp,69,117,74,122,Target
data/images/Data10/44.bmp,67,118,72,122,Target
data/images/Data10/45.bmp,66,117,71,122,Target
data/images/Data10/46.bmp,63,116,70,122,Target
data/images/Data10/47.bmp,64,116,69,121,Target
data/images/Data10/48.bmp,62,114,69,120,Target
data/images/Data10/49.bmp,60,116,66,121,Target
data/images/Data10/50.bmp,126,127,131,132,Target
data/images/Data10/51.bmp,125,126,130,131,Target
data/images/Data10/52.bmp,124,126,129,131,Target
data/images/Data10/53.bmp,122,125,127,130,Target
data/images/Data10/54.bmp,121,124,126,130,Target
data/images/Data10/55.bmp,119,126,124,131,Target
data/images/Data10/56.bmp,117,125,123,131,Target
data/images/Data10/57.bmp,117,124,122,130,Target
data/images/Data10/58.bmp,116,123,122,130,Target
data/images/Data10/59.bmp,114,125,119,130,Target
data/images/Data10/60.bmp,112,124,117,131,Target
data/images/Data10/61.bmp,111,123,118,129,Target
data/images/Data10/62.bmp,110,123,116,129,Target
data/images/Data10/63.bmp,109,122,115,128,Target
data/images/Data10/64.bmp,106,124,113,129,Target
data/images/Data10/65.bmp,106,121,112,127,Target
data/images/Data10/66.bmp,104,122,110,128,Target
data/images/Data10/67.bmp,103,122,108,126,Target
data/images/Data10/68.bmp,102,123,108,128,Target
data/images/Data10/69.bmp,101,121,107,126,Target
data/images/Data10/70.bmp,100,122,105,127,Target
data/images/Data10/71.bmp,97,120,104,127,Target
data/images/Data10/72.bmp,96,120,102,125,Target
data/images/Data10/73.bmp,96,120,100,125,Target
data/images/Data10/74.bmp,94,120,99,125,Target
data/images/Data10/75.bmp,92,119,99,125,Target
data/images/Data10/76.bmp,91,120,97,125,Target
data/images/Data10/77.bmp,91,119,96,124,Target
data/images/Data10/78.bmp,90,118,95,124,Target
data/images/Data10/79.bmp,88,120,93,124,Target
data/images/Data10/80.bmp,86,119,90,124,Target
data/images/Data10/81.bmp,86,119,90,123,Target
data/images/Data10/82.bmp,83,119,88,124,Target
data/images/Data10/83.bmp,81,117,87,123,Target
