101 1  16.650000  4180.490306	7593.974373	 128.490306	127.974373	 1.516509e-010
101 2  17.150000  4179.165487	7594.148219	 127.165487	128.148219	 1.518657e-010
101 3  17.650000  4177.827764	7594.329160	 125.827764	128.329160	 1.517700e-010
101 4  18.150000  4176.375084	7594.255219	 124.375084	128.255219	 1.520020e-010
101 5  18.650000  4174.774064	7594.067917	 122.774064	128.067917	 1.519018e-010
101 6  19.150000  4173.201621	7594.106208	 121.201621	128.106208	 1.519043e-010
101 7  19.650000  4172.023775	7594.085000	 120.023775	128.085000	 1.519815e-010
101 8  20.150000  4170.587800	7594.018857	 118.587800	128.018857	 1.521056e-010
101 9  20.650000  4168.843430	7593.989748	 116.843430	127.989748	 1.519876e-010
101 10  21.150000  4167.576119	7594.227259	 115.576119	128.227259	 1.521053e-010
101 11  21.650000  4166.233916	7593.972387	 114.233916	127.972387	 1.521244e-010
101 12  22.150000  4164.359715	7594.047263	 112.359715	128.047263	 1.522097e-010
101 13  22.650000  4163.296762	7594.384775	 111.296762	128.384775	 1.521433e-010
101 14  23.150000  4162.027357	7594.297274	 110.027357	128.297274	 1.521354e-010
101 15  23.650000  4160.467108	7594.076692	 108.467108	128.076692	 1.522050e-010
101 16  24.150000  4159.231708	7594.074160	 107.231708	128.074160	 1.522590e-010
101 17  24.650000  4157.614115	7594.165315	 105.614115	128.165315	 1.522653e-010
101 18  25.150000  4156.138204	7593.712883	 104.138204	127.712883	 1.522912e-010
101 19  25.650000  4154.759413	7593.938844	 102.759413	127.938844	 1.520469e-010
101 20  26.150000  4153.380615	7593.831002	 101.380615	127.831002	 1.523060e-010
101 21  26.650000  4152.029371	7594.250667	 100.029371	128.250667	 1.522623e-010
101 22  27.150000  4150.873180	7593.832104	 98.873180	127.832104	 1.521725e-010
101 23  27.650000  4149.420772	7593.959431	 97.420772	127.959431	 1.526452e-010
101 24  28.150000  4147.605073	7594.018599	 95.605073	128.018599	 1.524234e-010
101 25  28.650000  4146.112798	7593.860691	 94.112798	127.860691	 1.524378e-010
101 26  29.150000  4145.084741	7593.955039	 93.084741	127.955039	 1.524916e-010
101 27  29.650000  4143.528507	7593.997142	 91.528507	127.997142	 1.524333e-010
101 28  30.150000  4141.898485	7593.510216	 89.898485	127.510216	 1.525185e-010
101 29  30.650000  4140.578583	7593.930202	 88.578583	127.930202	 1.525921e-010
101 30  31.150000  4139.204113	7593.614228	 87.204113	127.614228	 1.526336e-010
101 31  31.650000  4137.909874	7593.745621	 85.909874	127.745621	 1.523948e-010
101 32  32.150000  4136.099457	7593.721335	 84.099457	127.721335	 1.523012e-010
101 33  32.650000  4135.114550	7593.641159	 83.114550	127.641159	 1.529052e-010
101 34  33.150000  4133.525685	7593.644281	 81.525685	127.644281	 1.524236e-010
101 35  33.650000  4131.684832	7593.479357	 79.684832	127.479357	 1.528498e-010
101 36  34.150000  4130.492508	7593.674233	 78.492508	127.674233	 1.525604e-010
