0,1,2,3,4,5
data/images/Misc_111/001.bmp,65,120,72,125,Target
data/images/Misc_111/002.bmp,66,120,73,125,Target
data/images/Misc_111/003.bmp,68,120,75,125,Target
data/images/Misc_111/004.bmp,69,120,76,125,Target
data/images/Misc_111/005.bmp,71,120,78,125,Target
data/images/Misc_111/006.bmp,71,120,78,125,Target
data/images/Misc_111/007.bmp,72,120,79,125,Target
data/images/Misc_111/008.bmp,74,120,81,125,Target
data/images/Misc_111/009.bmp,75,120,82,125,Target
data/images/Misc_111/010.bmp,77,120,84,125,Target
data/images/Misc_111/011.bmp,77,120,84,125,Target
data/images/Misc_111/012.bmp,80,120,87,125,Target
data/images/Misc_111/013.bmp,80,120,87,125,Target
data/images/Misc_111/014.bmp,81,120,88,125,Target
data/images/Misc_111/015.bmp,83,120,90,125,Target
data/images/Misc_111/016.bmp,84,120,91,125,Target
data/images/Misc_111/017.bmp,85,120,92,125,Target
data/images/Misc_111/018.bmp,86,120,93,125,Target
data/images/Misc_111/019.bmp,88,120,95,125,Target
data/images/Misc_111/020.bmp,89,120,96,125,Target
data/images/Misc_111/021.bmp,90,120,97,125,Target
data/images/Misc_111/022.bmp,91,120,98,125,Target
data/images/Misc_111/023.bmp,93,119,100,124,Target
data/images/Misc_111/024.bmp,94,119,101,124,Target
data/images/Misc_111/025.bmp,95,119,102,124,Target
data/images/Misc_111/026.bmp,97,119,104,124,Target
data/images/Misc_111/027.bmp,98,119,105,124,Target
data/images/Misc_111/028.bmp,99,119,106,124,Target
data/images/Misc_111/029.bmp,101,119,108,124,Target
data/images/Misc_111/030.bmp,102,119,109,124,Target
data/images/Misc_111/031.bmp,103,119,110,124,Target
data/images/Misc_111/032.bmp,104,119,111,124,Target
data/images/Misc_111/033.bmp,106,119,113,124,Target
data/images/Misc_111/034.bmp,107,119,114,124,Target
data/images/Misc_111/035.bmp,108,119,115,124,Target
data/images/Misc_111/036.bmp,109,119,116,124,Target
data/images/Misc_111/037.bmp,111,119,118,124,Target
data/images/Misc_111/038.bmp,112,119,119,124,Target
data/images/Misc_111/039.bmp,113,119,120,124,Target
data/images/Misc_111/040.bmp,115,119,122,124,Target
data/images/Misc_111/041.bmp,116,119,123,124,Target
data/images/Misc_111/042.bmp,117,119,124,124,Target
data/images/Misc_111/043.bmp,118,119,125,124,Target
data/images/Misc_111/044.bmp,120,118,127,123,Target
data/images/Misc_111/045.bmp,121,118,128,123,Target
data/images/Misc_111/046.bmp,123,118,130,123,Target
data/images/Misc_111/047.bmp,123,118,130,123,Target
data/images/Misc_111/048.bmp,125,118,132,123,Target
data/images/Misc_111/049.bmp,127,118,134,123,Target
data/images/Misc_111/050.bmp,127,118,134,123,Target
