0,1,2,3,4,5
data/images/Dim_21/001.bmp,184,97,195,106,Target
data/images/Dim_21/002.bmp,184,97,195,106,Target
data/images/Dim_21/003.bmp,184,99,195,108,Target
data/images/Dim_21/004.bmp,183,98,194,107,Target
data/images/Dim_21/005.bmp,182,98,193,107,Target
data/images/Dim_21/006.bmp,184,99,195,108,Target
data/images/Dim_21/007.bmp,183,99,194,108,Target
data/images/Dim_21/008.bmp,182,100,193,109,Target
data/images/Dim_21/009.bmp,182,100,193,109,Target
data/images/Dim_21/010.bmp,182,100,193,109,Target
data/images/Dim_21/011.bmp,182,101,193,110,Target
data/images/Dim_21/012.bmp,181,101,192,110,Target
data/images/Dim_21/013.bmp,181,101,192,110,Target
data/images/Dim_21/014.bmp,182,102,193,111,Target
data/images/Dim_21/015.bmp,181,102,192,111,Target
data/images/Dim_21/016.bmp,180,103,191,112,Target
data/images/Dim_21/017.bmp,181,103,192,112,Target
data/images/Dim_21/018.bmp,180,104,191,113,Target
data/images/Dim_21/019.bmp,180,103,191,112,Target
data/images/Dim_21/020.bmp,180,105,191,114,Target
data/images/Dim_21/021.bmp,179,104,190,113,Target
data/images/Dim_21/022.bmp,179,106,190,115,Target
data/images/Dim_21/023.bmp,179,106,190,115,Target
data/images/Dim_21/024.bmp,178,105,189,114,Target
data/images/Dim_21/025.bmp,179,107,190,116,Target
data/images/Dim_21/026.bmp,178,107,189,116,Target
data/images/Dim_21/027.bmp,178,106,189,115,Target
data/images/Dim_21/028.bmp,177,108,188,117,Target
data/images/Dim_21/029.bmp,177,107,188,116,Target
data/images/Dim_21/030.bmp,177,108,188,117,Target
data/images/Dim_21/031.bmp,177,109,188,118,Target
data/images/Dim_21/032.bmp,176,109,187,118,Target
data/images/Dim_21/033.bmp,176,108,187,117,Target
data/images/Dim_21/034.bmp,177,109,188,118,Target
data/images/Dim_21/035.bmp,176,109,187,118,Target
data/images/Dim_21/036.bmp,175,110,186,119,Target
data/images/Dim_21/037.bmp,176,110,187,119,Target
data/images/Dim_21/038.bmp,175,110,186,119,Target
data/images/Dim_21/039.bmp,175,111,186,120,Target
data/images/Dim_21/040.bmp,175,112,186,121,Target
data/images/Dim_21/041.bmp,174,111,185,120,Target
data/images/Dim_21/042.bmp,174,112,185,121,Target
data/images/Dim_21/043.bmp,173,113,184,122,Target
data/images/Dim_21/044.bmp,173,112,184,121,Target
data/images/Dim_21/045.bmp,173,113,184,122,Target
data/images/Dim_21/046.bmp,172,113,183,122,Target
data/images/Dim_21/047.bmp,172,114,183,123,Target
data/images/Dim_21/048.bmp,172,114,183,123,Target
data/images/Dim_21/049.bmp,173,114,184,123,Target
data/images/Dim_21/050.bmp,171,115,182,124,Target
