0,1,2,3,4,5
data/images/Misc_43/001.bmp,30,61,38,67,Target
data/images/Misc_43/002.bmp,33,61,41,67,Target
data/images/Misc_43/003.bmp,36,61,44,67,Target
data/images/Misc_43/004.bmp,39,61,47,67,Target
data/images/Misc_43/005.bmp,40,61,48,67,Target
data/images/Misc_43/006.bmp,43,61,51,67,Target
data/images/Misc_43/007.bmp,45,61,53,67,Target
data/images/Misc_43/008.bmp,48,61,56,67,Target
data/images/Misc_43/009.bmp,51,61,59,67,Target
data/images/Misc_43/010.bmp,53,61,61,67,Target
data/images/Misc_43/011.bmp,56,61,64,67,Target
data/images/Misc_43/012.bmp,59,61,67,67,Target
data/images/Misc_43/013.bmp,61,61,69,67,Target
data/images/Misc_43/014.bmp,64,61,72,67,Target
data/images/Misc_43/015.bmp,67,61,75,67,Target
data/images/Misc_43/016.bmp,69,60,77,66,Target
data/images/Misc_43/017.bmp,71,60,79,66,Target
data/images/Misc_43/018.bmp,73,60,81,66,Target
data/images/Misc_43/019.bmp,76,60,84,66,Target
data/images/Misc_43/020.bmp,80,60,88,66,Target
data/images/Misc_43/021.bmp,82,60,90,66,Target
data/images/Misc_43/022.bmp,85,60,93,66,Target
data/images/Misc_43/023.bmp,87,60,95,66,Target
data/images/Misc_43/024.bmp,90,60,98,66,Target
data/images/Misc_43/025.bmp,91,59,99,65,Target
data/images/Misc_43/026.bmp,94,59,102,65,Target
data/images/Misc_43/027.bmp,96,59,104,65,Target
data/images/Misc_43/028.bmp,100,59,108,65,Target
data/images/Misc_43/029.bmp,103,59,111,65,Target
data/images/Misc_43/030.bmp,105,59,113,65,Target
data/images/Misc_43/031.bmp,107,59,115,65,Target
data/images/Misc_43/032.bmp,110,59,118,65,Target
data/images/Misc_43/033.bmp,113,59,121,65,Target
data/images/Misc_43/034.bmp,114,59,122,65,Target
data/images/Misc_43/035.bmp,118,59,126,65,Target
data/images/Misc_43/036.bmp,120,58,128,64,Target
data/images/Misc_43/037.bmp,122,58,130,64,Target
data/images/Misc_43/038.bmp,126,58,134,64,Target
data/images/Misc_43/039.bmp,128,58,136,64,Target
data/images/Misc_43/040.bmp,131,58,139,64,Target
data/images/Misc_43/041.bmp,133,58,141,64,Target
data/images/Misc_43/042.bmp,136,58,144,64,Target
data/images/Misc_43/043.bmp,138,58,146,64,Target
data/images/Misc_43/044.bmp,141,58,149,64,Target
data/images/Misc_43/045.bmp,144,58,152,64,Target
data/images/Misc_43/046.bmp,145,58,153,64,Target
data/images/Misc_43/047.bmp,149,57,157,63,Target
data/images/Misc_43/048.bmp,150,57,158,63,Target
data/images/Misc_43/049.bmp,153,57,161,63,Target
data/images/Misc_43/050.bmp,155,57,163,63,Target
